word,definition,weight
document,"/dkymnt/  n. 1 a paper, such as a formal letter, contract, record, etc.: The official documents showing who owns land are kept in the courthouse. 2 a letter, report, etc., created on a computer: Documents can be stored on diskettes or on the computer's hard drive.  v. [T] to provide written evidence: The police documented their case with accounts of the accident by people who saw it.",9
dogfight,"/dgfat, dg/  n. 1 a loud, hard fight between dogs: The owners stopped a dogfight. 2 fig. a fight in the air between warplanes: In World War II, there were dogfights between German and American aircraft.",9
doggerel,"/dgrl, dg/  n. [U] bad poetry, usu. with awkward rhymes: He writes doggerel, not real poetry.",9
doghouse,"/dghas, dg/  n. 1 a small house, usu. in a backyard, used for a dog 2 fig. in the doghouse: to be treated with dislike, usu. because one has done s.t. wrong: He  forgot his wife's birthday and now he's in the doghouse.",9
dogmatic,"/dgmtk, dg/  adj. insisting on one's own belief as the only truth, opinionated: She is dogmatic about there being only one way to win an election. -adv. dogmatically; -n. [U] dogmatism; dogmatist.",9
doldrums,/doldrmz/  n.pl. used with a sing. v. 1 an area of the ocean with little or no wind 2 infrml. in the doldrums: in low spirits: Her career is going nowhere and she's feeling depressed; she's in the doldrums.,9
domestic,"/dmstk/  adj. 1 related to one's home life: The couple has a happy domestic life. 2 related to national concerns (not foreign relations): The President excels at domestic matters. -adv. domestically. n. a person employed as a household servant: She works as a domestic for a rich family. -n. [U] domesticity /domststi/.Thesaurus: domestic 1 family, personal | household  2 homeland, internal. Ant. foreign.",9
domicile,"/dmsal, do/  n.frml. the place where s.o. lives: He has a house in the country, but his legal domicile is in the city.",9
dominant,"/dmnnt/  adj. 1 having greater power, commanding: She is dominant in her relationship with her younger brother. 2 holding the most important position or greatest  influence: Football, basketball, and baseball are the dominant sports in the USA. -n. dominance.",9
dominate,"/dmnet/  v. -nated, -nating, -nates 1 [I;T] to have the most important place or greatest influence in: She is the greatest opera singer in the world; she dominates the field. 2 [T] to have or use power or command over: He dominates his company with an iron hand. -n. domination.",9
domineer,"/dmnr/  v. [I;T] adj. to force to obey, (syn.) to tyrannize: She is a <adj.> domineering mother whose children are afraid of her.",9
dominion,/dmnyn/  n. [U]  1 the right to rule or control: The King holds dominion  over the people of his nation. 2 [C] a selfgoverning country within the British Commonwealth: The Queen pays visits to the Dominions.,9
Don Juan,"/dnwn/  n. a great lover, a womanizer: He loves the ladies; he's a Don Juan.",9
donation,"/donen/  n. a gift: The company makes donations of its products and also gives money for poor families.Thesaurus: donation a contribution, offering, present.",9
doomsday,"/dumzde/  n. 1 the end of the world: According to the Bible, God judges all humans on Doomsday. 2 a time when an important bad event occurs: When notice of the plant closing appeared, it was doomsday for the employees. 3 infrml. till doomsday: forever: The memory of that terrible day will be with me till doomsday.",9
doorbell,"/drbl/  n. a bell rung to show s.o. is at a door: I rang the (door)bell and waited for s.o. to come to the door.Thesaurus: doorbell a buzzer, chime, ringer.",9
doorknob,/drnb/  n. a round handle used to open and close a door: I turned the doorknob and entered the room.,9
doorstep,"/drstp/  n. 1 the top step of a staircase, esp. to a house 2 infrml.fig. to arrive on one's doorstep: to enter one's life unexpectedly, esp. as a new responsibility: I wasn't looking for a new job; it simply arrived on my doorstep when I was talking to a friend about my skills, and she told me about a great job at her company.",9
doubtful,"/datfl/  adj. 1 questionable, causing doubt: The accuracy of that information is doubtful. 2 hesitant, distrustful: She is still doubtful about investing her money with them.Thesaurus: doubtful 1 uncertain, debatable, dubious  2 skeptical, up in the air | dubious.",9
dove (1),/dv/  n. a bird similar to a small pigeon that coos (makes a soft call) and is a symbol of peace and harmony: The white dove is a symbol of the international peace movement.,9
dove (2),/dov/  v. past tense of dive,9
dovetail,/dvtel/  v. [I;T] to fit together closely: The joints of wood in that cabinet dovetail nicely.,9
down (1),"/dan/  adv. 1 to or toward a lower place or level: I slipped and fell down. 2 to  a lower level of sound or activity: Please turn down the TV.||Settle down and go to sleep, children. 3 in or toward the south: She goes down to Florida for the winter. 4 as part  payment at the time of buying: They're selling cars for $199 a month and no money down!  prep. 1 toward a lower level of: He went down the stairs. 2 at a distance along: The post office is down the street (from here).Thesaurus: down (1) adv. 1 downward | beneath, below. Ant. up. adj. 1 discouraged, dejected, blue 2 slow, sluggish | below. adj. 1 fig. in low spirits, depressed: She's feeling down, so let's try to cheer her up. 2 lower in amount, reduced: Sales are down, and the company is in trouble. 3 (of computers) not working: Without power, our computer network has been down all day. 4 completed: The students are almost finished with their exams, with three down and one to go. 5 down and out: with no money or hope: His alcoholism has left him down and out. 6 down but not out: in serious trouble but still with a chance of success: Our team is behind by two goals, but fighting back hard; we're down but not out. 7 down in the mouth: sad, (syn.) discouraged: You're looking down in the mouth; what's wrong? 8 infrml. to be down on: to dislike, disapprove of, be impatient with: Lately she's been down on city life (her job, her old friends, etc.). 9 to be down to: to be left with only (s.t. small): He lost his job and he's down to his last dollar. 10 to be down with: sick with: The boss is at home, down with the flu.  v. [T] 1 to put or bring down: The hunter downed the deer with one shot. 2 to drink quickly and completely: In the morning he downs a glass of juice and runs off to school. ",9
down (2),"  n. [U] small, soft feathers of a bird: Some winter jackets are filled with goose down. -adj. downy.",9
downcast,"/dankst/  adj. 1 pointing downward: with downcast eyes 2 sad, low in spirits: The downcast look on her face told me that she had failed the test.",9
downfall,/danfl/  n. s.t. that causes a fall from power or a high position: Her downfall was making too many promises she couldn't keep. -adj. downfallen.,9
downhill,"/danhl/  adv. 1 in a downward direction: We walked downhill toward the river. 2 it's all downhill from here: from this point, it will all be easier: We have finished the biggest repairs to our house, so it's all downhill from here. 3 to go downhill: to become worse, (syn.) to degenerate: The quality of service is going downhill.",9
download,/danlod/  v. [T] (in computers) to get computer files on a network or with a modem from a server,9
downplay,"/danple/  v. [T] to speak of or treat as less important or serious: To keep us from worrying, he downplayed the dangers of his job.",9
downpour,"/danpr/  n. a sudden heavy rain, a cloudburst: We were caught in a downpour and ran for cover under a tree.",9
downsize,"/dansaz/  v. [I;T] -sized, -sizing, -sizes to make smaller, esp. a work force or business: The management downsized (the work force) from 2,700 to 400 employees.",9
downtime,"/dantam/  n. [U] the amount of productive time lost because a person, machine, or activity is forced to be inactive: Her computer is not reliable, so she has a lot of downtime while it is being repaired.",9
downtown,"  adj. /dantan/ adv. /dantan/ to or in the business center of a city: Our business moved <adv.> downtown last year; we have an excellent <adj.> downtown location.Thesaurus: downtown adj.n. city center, inner city, urban area.",9
downturn,/dantrn/  n. the beginning of a downward movement in prices or activity: There was a downturn in interest rates this week.,9
downward,/danwrd/  adv. toward a lower place: Prices moved downward.,9
downwind,"/danwnd/  adv. in the direction that the wind is blowing: The wind carried the smell of the hunter downwind to the deer, who then ran away.",9
drainage,"/drend/  n. [U] 1 the system of draining away water, esp. rainfall, from an area: Our back yard is flooded by heavy rain because the drainage is poor. 2 s.t. that is drained: drainage from a wound",9
dramatic,"/drmtk/  adj. 1 related to drama: He has written dramatic works for the stage. 2 related to a high emotional point: a dramatic scene in a play 3 making a big impression, (syn.) striking: She wore an amazing dress for a dramatic entrance into the theater. -adv. dramatically.",9
drawback,"/drbk/  n. s.t. that can create a problem, (syns.) a disadvantage, a minus: The house is far from public transportation, which is a drawback since I don't own a car.",9
dreadful,"/drdfl/  adj. 1 frightening, terrible: We had a dreadful time driving on the icy roads. 2 offensive, disgusting: He is so rude; he's a dreadful man! -adv. dreadfully.",9
dressing,"/drs/  n. [C] 1 a bandage: The nurse put a dressing on the wound. 2 [C;U] sauce for salad: That restaurant bottles their ""house"" (own special) salad dressing. 3 [U] stuffing cooked in chicken, fish, etc.: dressing for a Thanksgiving turkey",9
drip-dry,"  adj.v. [I] -dried, -drying, -dries wash-and-wear, wearable without ironing: I washed my <adj.> drip-dry shirt and hung it to dry.",9
drive-in,  n. an outdoor movie theater: We used to go to the drive-in on Saturday nights in the summer.,9
driveway,/dravwe/  n. a paved or unpaved roadway leading to a garage or house: We parked the car in the driveway and walked into the house.,9
drop-off,  n. a sharp descent: That mountain road is dangerous because of the steep  drop-off.  adj. related to a place where s.t. is left for further transport: The school is a drop-off point for donations of clothing for refugees.,9
drowning,/dran/  n. [C;U] an act of death by breathing in water or other liquid: The drowning took place in the swimming pool.,9
drudgery,"/drdri/  n. -ies [U] boring, low-level work: I fasten screws on an assembly line and the work is pure drudgery.",9
druggist,/drgst/  n. the owner of a drugstore or the pharmacist at a drugstore: I'm going to ask the druggist for her advice about that new medicine.,9
drumbeat,/drmbit/  n. the rhythmic sound  of a drum: The band is playing with a fast drumbeat.,9
druthers,"/drrz/  n.pl.infrml. 1 preferences 2 to have one's druthers: to be free to choose: If I had my druthers, I'd be at the beach and not at work.",9
dry dock,"  n. [C;U] 1 a shipyard where boats can be stored out of the water: Each autumn, I put my boat in dry dock. 2 an enclosed area on land in which a boat can be repaired: My boat is in dry dock now for repairs.",9
duckling,/dkl/  n. a baby duck: The ducklings are swimming close to their mother.,9
dumbbell,/dmbl/  n. 1 a metal weight used to exercise the muscles 2 fig. a stupid person: That person can't do anything right; what a dumbbell!,9
dumpling,"/dmpl/  n. 1 a ball of mashed food, cooked with soup or served with dessert: We had chicken dumplings for dinner last night. 2 fig. a term of affection, esp. for a well-fed person: I'm crazy about my daughter; she's my little dumpling!",9
dumpster,/dmpstr/  n. a very large container for trash: We throw our trash into the dumpster behind our apartment building.,9
duodenum,"/dudinm, dudnm/  n. the first 10 inches of the small intestine below the stomach: Liver and pancreatic juices mix with food in the duodenum. -adj. duodenal.",9
duration,"/dren/  n. [U]  1 the time that s.t. continues or exists: We hope that the business recession (illness, rainy season, etc.) will be of short duration. 2 for the duration: for as long as s.t. lasts: He entered the military at the start of the war and stayed for the duration.",9
dwarfism,/dwrfzm/  n. [U] smallness in size in humans due to abnormal development before birth: Not all short people suffer from dwarfism.,9
dwelling,/dwl/  n.litr. a place where people live: She lives in an old dwelling on the edge of town.,9
dynamics,/danmks/  n.pl. 1 the study of force and motion 2 the factors that shape a personal relationship: Their love and devotion are the key dynamics in their marriage.,9
dynamism,"/danmzm/  n. [U] (in a person) high energy and activity: He is full of dynamism, on the go all day long.",9
dynamite,"/danmat/  n. [U] an explosive: a stick of dynamite  adj.infrml. fig. wonderful, excellent: She is a dynamite rock star.  v. [T] -mited, -miting, -mites to blow up with dynamite: They dynamited the bridge and completely destroyed it.",9
dyslexia,/dslksia/  n. [U] a disorder marked by a difficulty recognizing written words: The reason he has trouble reading is that he has a learning disability called dyslexia. -adj. dyslexic.,9
earmuffs,/rmfs/  n.pl. coverings placed over the ears to keep them warm in cold weather: He wears earmuffs in winter. See: hat; scarf.,9
earnings,"/rnz/  n.pl. wages, salary, or income from work or investments: Our earnings are taxed at the rate of 30 percent.Thesaurus: earnings one's compensation, pay, take home pay | profit, proceeds. Ant. expenses. ",9
earphone,/rfon/  n. a device placed over or in the ear to provide sound: I use earphones to listen to tapes on my Sony Walkman.,9
easterly,/istrli/  adj.adv. from or to the east: <adj.> Easterly winds blow from the east.,9
eastward,/istwrd/  adj.adv. toward the  east: We are driving in an <adj.> eastward  direction.,9
eclectic,/klktk/  adj. choosing from a variety of sources or styles: She has eclectic tastes in collecting art. -n. [U] eclecticism.,9
economic,"/knmk, ik/  adj. related to economics: Investors watch the rate of economic growth closely.",9
edgewise,"/dwaz/  adv. 1 with the edge forward or first, toward the edge: I kept the door open by pushing a book under it edgewise. 2 to get a word in edgewise: to get a chance to speak when s.o. else is speaking nonstop: On the phone, my friend talks so much I can hardly get a word in edgewise.",9
educated,"/dketd/  adj. 1 literate, having education, esp. the basic abilities to read, write, and do math: She went to school through the tenth grade and considered herself educated. 2 having knowledge and powers of reasoning based on a good education: She has gone to the finest universities and is an educated person.",9
effusive,"/fyusv/  adj. with too much feeling, (syn.) gushy: The critic was effusive in  his praise of the movie. -adv. effusively; -n. effusiveness.",9
egg roll,"  n. a small shell of egg-based dough stuffed with chopped vegetables and often with bits of meat, then deep-fried: We order egg rolls as an appetizer at Chinese restaurants.",9
eggplant,"/gplnt/  n. [C;U] a plant with edible fruit shaped like a pear, usu. with purple skin",9
eggshell,/gl/  n. 1 the hard outer covering of an egg  2 to walk on eggshells: to behave with extreme caution: Everyone is afraid of him; they walk on eggshells when he's around.  n.adj. off-white or pale yellow: The apartment walls are painted in an <adj.> eggshell white.,9
ego trip,"  n.slang self-centered speech or behavior that adds to one's sense of importance: He's on an ego trip, because he won the scholarship to study in London for two years.",9
eighteen,"/etin/  adj.n. the cardinal number 18: She is <adj.> eighteen years old.||They have <n.> eighteen on their team.Usage Note: At age 18, Americans are allowed to vote in state and federal elections and can join or be drafted into the military forces.",9
election,"/lkn/  n. [C]  1 an event when people vote for or against s.o. or s.t.: The Presidential election is held every four years in the USA. 2 [U] frml. choice, decision: His election to attend Harvard, not Yale, was a difficult decision.Thesaurus: election 1 voting | balloting | polling  2 selection, choice of s.t. Usage Note: Election day in the USA is the first Tuesday following the first Monday in November. This is when important state and federal elections are held.",9
elective,/lktv/  adj. 1 filled or decided by election: The mayor's office is an elective one. 2 having power to elect: an elective assembly 3 n.adj. (a course) not required in school or college: The course on current films is an <n.> elective.,9
electric,"/lktrk/  adj. 1 related to electricity: an electric charge (current, power plant, etc.) 2 powered by electricity: electric lights (guitars, stoves, etc.) 3 fig. charged with emotion, exciting: The atmosphere at the sports stadium was electric with excitement.",9
electron,/lktrn/  n. a part of the atom with a negative charge: Electrons are parts outside the nucleus of an atom.,9
elephant,"/lfnt/  n. the largest earthbound mammal, with four legs, usu. gray skin, a trunk, and long tusks -adj. elephantine. See: white elephant.",9
elevator,/lvetr/  n. a box-like car used to carry people and freight between floors in a building: We took the elevator to the tenth floor.,9
eleventh,/lvn/  adj.n. the ordinal number 11: She is the <adj.> eleventh person in line.||She is the <n.> eleventh or the 11th.,9
eligible,"/ldbl/  adj. 1 having the right to do or be chosen for s.t., qualified: He graduated from high school with good grades, so he is eligible to enroll in the state college. 2 not married and with good qualities for marriage: He is unmarried and has a good job, so he is an eligible bachelor. -n. [U] eligibility /ldblty/.",9
elongate,"/lget/  v. [I;T] -gated, -gating, -gates to make longer, stretch: The mirror was curved so that it elongated my image, making me look tall and thin. -n. [C;U] elongation /lgen, il/.",9
emaciate,"/meiet/  v. [I;T] -ated, -ating, -ates to make very thin and weak, esp. through lack of food: The captured soldier had not eaten in two weeks and became emaciated. -n. [U] emaciation.",9
embezzle,"/mbzl/  v. [I;T] -zled, -zling, -zles to steal money one is trusted to care for: He embezzled company funds to pay for his  vacation in Europe. -n. [U] embezzlement; embezzler.",9
embitter,"/mbtr/  v. [T] to make s.o. feel bitter, hostile, angry: He was embittered by his company's refusal to pay his health insurance. -n. [U] embitterment.",9
emblazon,/mblezn/  v. [T] to display in a bold manner: The company name is emblazoned in big letters on their office building.,9
embolden,"/mboldn/  v. [T] to make bold, encourage: His early success emboldened him to take even greater risks.",9
embolism,/mblzm/  n. a block in a blood vessel: Her heart attack was caused by an embolism.,9
emergent,/mrdnt/  adj. new to come out or become noticeable: The personal digital assistant (PDA) is one of many products from emergent technologies.,9
emeritus,/mrts/  or emerita /mrt/ adj. retired with honors: He is a professor emeritus from Princeton University; his wife is a professor emerita from Yale.,9
emigrant,/mgrnt/  n. a person who leaves their country to live in another: My assistant is an emigrant from Romania. -n. émigré /mgre/. See: immigrant.Usage Note: Compare emigrant and immigrant. A person who goes to live permanently in another country becomes both an emigrant and an immigrant. This person is an emigrant from the homeland left behind and an immigrant to the new country.,9
emigrate,"/mgret/  v. [I] -grated, -grating, -grates to leave one's country to live in another -n.[C;U] emigration. ",9
emissary,"/msri/  n. -ies a representative on a special mission, esp. from one government to another government: The President sent his personal emissary to the Middle East to talk to the leaders there.",9
emission,"/mn/  n. [C;U] s.t. that is sent out, (syn.) a discharge: Automobiles and trucks produce emissions that pollute the air.",9
emphasis,/mfss/  n. -ses /siz/ special importance placed on s.t.: She put great emphasis on beginning work immediately.,9
emphatic,"/mftk/  adj. stressed to the point of leaving no doubt, clear: Her explanation was detailed; she was emphatic about the need to cut expenses. -adv. emphatically. ",9
employee,"/mpli, mpli/  n. s.o. who works for a person, business, or government: She is an employee of this company.Thesaurus: employee a worker, wage earner | staff member. Ants. employer, boss. ",9
employer,"/mplr, m/  n. a person, business, or government that employs people: My employer is United Chemical.Thesaurus: employer a company, business, government | the boss, owner, department head. Ant. an employee.",9
emporium,"/mprm/  n. -riums or -ria /ri/ 1 a center of trade: Chicago was a livestock emporium. 2 old usage a large store with different types of goods, a department store 3 a shopping mall: We bought some shoes and some CDs, and then had lunch at the emporium.",9
emulsion,/mln/  n. [C;U] 1 a combination of liquids that do not mix well together: an emulsion of oil and water 2 a coating on photographic film that forms a picture when exposed to light -v. emulsify /mlsfa/.,9
en masse,"/nms/  adv. as a group, in a mass of people or things: The crowd moved en masse from Amy's house to the city square.",9
en route,"/nrut, n/  adj.adv. on the way, traveling: He is <adj.> en route to a meeting in London.",9
enamored,/nmrd/  adj. filled with love for: He is enamored of the beautiful girl next door.,9
encircle,"/nsrkl/  v. [T] -cled, -cling,  -cles to make a circle around, surround: The soldiers encircled the enemy camp. -n. [U]  encirclement. ",9
encroach,"/nkrot/  v. [T] to go beyond proper limits, (syns.) to intrude, trespass: Soldiers from the neighboring nation crossed our border and encroached upon our territory. -n. [C;U] encroachment. ",9
encumber,"/nkmbr/  v. [T] to burden so as to make action difficult, handicap, (syn.) to hinder: Too much debt encumbers her business. -n. encumbrance. ",9
endanger,"/ndendr/  v. [T] to place in danger, (syn.) to jeopardize: They went boating on the ocean in stormy weather and endangered their lives. -n. endangerment. ",9
endeavor,"/ndvr/  v.frml. [I;T] to try, attempt: He endeavors to do his best work all the time.  n. 1 frml.an effort, attempt: Despite his best endeavors, the company failed. 2 a project, affair, (syn.) a venture: She has many business endeavors; she is a partner in three  businesses.",9
energize,"/nrdaz/  v. [T] -gized, -gizing, -gizes 1 to fill with energy, (syn.) to motivate: The sales manager energized her sales force with enthusiasm. 2 to provide power to: The battery energized the motor and made it run. -n. energizer. See: enervate.",9
enervate,"/nrvet/  v.frml. [T] -vated, -vating, -vates to drain of energy, weaken: The hot weather enervates me; I don't move around very much and am tired all the time. See:  energize.",9
enfeeble,"/nfibl/  v. [T] -bled, -bling, -bles to weaken, make feeble: His long illness enfeebled him.",9
engaging,"/nged/  adj. charming, captivating: She has an engaging personality. -adv. engagingly.",9
engender,"/ndndr/  v.frml. [T] to produce, bring into being: Poverty often engenders  disease.",9
engineer,"/ndnr/  n. 1 a person highly trained in science and mathematics who plans the making of machines (mechanical engineer, electrical engineer), roads and bridges (civil engineer), etc.: He is an electrical engineer who works for a computer company. 2 the person who drives a train: The engineer slowed the train as it neared the station.  v. [T] 1 to plan the making of s.t. by using the skills of engineering: He engineered a tiny computer. 2 to put together in a skillful or forceful way, manage: My boss engineered the purchase of another company.",9
enormity,"/nrmti/  n. [U] great evil, (syn.) wickedness: People were appalled by the enormity of the crime; many people were hurt and killed.",9
enormous,"/nrms/  adj. extremely big, huge: The Sears Tower in Chicago is enormous; it's more than 100 stories tall! -n. enormousness; -adv. enormously.Thesaurus: enormous immense, tremendous | gigantic, colossal. Ants. small, tiny.",9
ensconce,"/nskns/  v. [T] -sconced, -sconcing, -sconces to place (esp. oneself) in a comfortable, secure position: She has ensconced herself in front of the TV for the evening.",9
ensemble,/nsmbl/  n. 1 a musical group: a singing ensemble 2 frml. a set of matching clothes: The model is wearing an attractive ensemble; a suit with matching shoes and belt.,9
enshrine,"/nran/  v. [T] -shrined, -shrining, -shrines to keep so as to honor the memory of (a person, event, or god): The remains of Napoleon Bonaparte are enshrined in Paris.",9
enshroud,"/nrad/  v. [T] to cover with s.t. dark or sad: Gray clouds enshrouded the city. See: shroud, envelop.",9
entangle,"/ntgl/  v. [T] -gled, -gling, -gles 1 to cause to mix in with and be caught by s.t. else: The comb became entangled in her hair. 2 fig. to involve others in a difficult situation or problem, (syn.) to enmesh: She entangled her friends in foolish schemes to get rich. -n. [C;U] entanglement. ",9
enthrall,"/nrl/  v. [T] to hold s.o.'s attention completely, (syns.) to captivate, spellbind: The dancer enthralls her audiences with the beauty of her movements.",9
entirety,"/ntarti, tar/  n. [U] all of s.t., the whole: He painted the building in its  entirety.",9
entrails,"/ntrelz/  n.pl. the insides (intestines, liver, heart, kidney), esp. of an animal: Smaller animals feed on the entrails of zebras killed by lions.",9
entrance,"/ntrns/  n. 1 a door, gate, or other opening allowing one to enter: We walked through the entrance to the museum. 2 the area around an entrance: We had waited for a friend at the entrance. 3 an act of entering: He has formally announced his entrance into the race for President. 4 to make an entrance: to appear, often in a dramatic fashion: The princess waited for all the other guests to arrive, then made an entrance in a beautiful gown.  v. [T] /ntrns/ -tranced, -trancing, -trances to hold s.o.'s attention and give delight, (syn.) to enchant: Her beauty and intelligence entranced him. -adj. entrancing. Thesaurus: entrance n. 1 an entry, entrance way, entryway 2 the foyer, lobby, reception area. Ant. exit. ",9
entrench,/ntrnt/  v. [T] to put in a firm and protected position: The owner's son entrenched himself in a job given him by his father. -n. [U] entrenchment. ,9
entryway,"/ntriwe/  n. a place or way to go in, an access: There is only one entryway to the building.",9
envelope,"/nvlop, n/  n. 1 a paper cover for letters (documents, computer disks, products, etc.): We put our bills in envelopes to mail to our customers. 2 to push the envelope: to extend the limits of human achievement in an area: Test pilots push the envelope by setting faster speed records.",9
enviable,"/nvibl/  adj. very desirable, worthy of envy, admiration: She is in the enviable position of having two excellent job  offers.",9
environs,"/nvarnz, varnz/  n.pl.frml. a local area, neighborhood: She is living somewhere in the environs of Miami.",9
envisage,"/nvzd/  v. [T] -aged, -aging, -ages See: envision.",9
envision,"/nvn/  v. [T] to have in mind, (syns.) to envisage, foresee: What kind of career do you envision for yourself?",9
epidemic,"/pdmk/  n.adj. a disease that spreads quickly among many people: There are <n.pl.> epidemics of influenza nearly every winter.Thesaurus: epidemic n. an outbreak, widespread infection, contagion. ",9
epilepsy,/plpsi/  n. [U] a disorder of the nervous system with uncontrolled movements and sometimes loss of consciousness: Julius Caesar suffered from epilepsy.,9
epilogue,"/plg, lg/  n. an addition at the end of a literary work or play, usu. about what has happened or will happen afterward: The book is about a terrible disease, and the author added an epilogue about recent research into a cure.",9
equality,"/kwlti/  n. [U] a condition of being equal (in importance, rank, power, etc.): Some countries are working toward economic equality.Thesaurus: equality fairness, impartiality, justice. Ant. inequality. ",9
equalize,"/ikwlaz/  v. [T] -ized, -izing, -izes to make equal (in weight, appearance, size, power, etc.): One boxer equalized his weight with his opponent's weight by losing ten pounds. -n. equalizer. ",9
equation,/kwn/  n. a mathematical statement that two amounts are equal: The following is a simple equation: 2   2 = 4.,9
escalate,"/sklet/  v. [I;T] -lated, -lating, -lates (of prices, wages, or conflicts) to raise in level: The minor disagreement between  the two countries escalated into war. -n. [U] escalation.",9
escapade,"/skped/  n. an adventure, esp. an illegal or dangerous one: Their last escapade got them a weekend in jail.",9
escapist,/skepst/  n.adj. s.o. who escapes boring or unpleasant realities of life through fantasy or entertainment: She prefers <adj.> escapist romances for reading at the beach. -n. [U] escapism.,9
escargot,/skrgo/  n. an edible snail,9
escarole,/skrol/  n. [U] a leafy green vegetable with frilled edges: Escarole tastes good in salads.,9
esoteric,"/strk/  adj. rare, specialized: That branch of mathematics is so esoteric that few study it. -adv. esoterically.",9
espresso,/sprso/  n.adj. [U] a strong coffee: I like an <n.> espresso after dinner.,9
esthetic,/stk/  adj. related to art and beauty: She has a strong esthetic sense of color and texture.  n. 1 a principle of art and beauty: Harmony is an esthetic in music. 2 pl. used with a sing. v. a branch of philosophy dealing with the nature of art and beauty: He took a course in esthetics at the university. -adv. esthetically.,9
estimate,"/stmet/  v. [T] -mated, -mating, -mates 1 to make a judgment about (the price of s.t.): The dealer estimated the value of my painting at $1,000. 2 to figure the amount or extent of, calculate: I estimated that the trip will take about two hours.  n. /stmt/ a calculation or approximation of the value of s.t.: The mechanic gave me a rough estimate of two or three hundred dollars for the repairs to my car.Thesaurus: estimate v. 1 to evaluate, appraise, value s.t. at 2 to figure, reckon. Ant. to know exactly. n. an appraisal, evaluation | estimation.",9
estrange,"/strend/  v. [T] -tranged, -tranging, -tranges to make unfriendly and distant, (syn.) to alienate: He estranges people by his odd behavior. -n. [U] estrangement.",9
estrogen,/strdn/  n. [U] a body chemical that regulates the production of eggs and determines other female characteristics,9
eternity,"/trnti/  n.sing. [U] 1 a time period without end: A billion years is an eternity. 2 life after death, immortality: Many people wonder about eternity. 3 fig. a boring time that seems endless: That play was so dull that it lasted an eternity.",9
ethereal,"/ril/  adj. 1 delicate, light in weight: The ethereal ballet dancer seemed to float across the stage. 2 not real, distant: He has vague, ethereal thoughts (ambitions, dreams, etc.). -adv. ethereally.",9
euphoria,"/yufri/  n. [U] great delight, happy excitement: He was full of euphoria when he heard the good news. -adj. euphoric; -adv. euphorically.",9
European,/yrpin/  n. a native of Europe: He is a European.  adj. 1 related to Europe: Many Americans admire European culture. 2 European plan: a hotel room rate that does not include meals,9
evacuate,"/vkyuet/  v. [T] -ated, -ating, -ates 1 to leave or take people away from (because of danger), (syn.) to vacate: The people evacuated the town because of the flood.||Soldiers helped evacuate the town. 2 to empty, drain: The patient evacuated his  bowels. -n. [C;U] evacuation; evacuee /vkyui/.",9
evaluate,"/vlyuet/  v. [T] -ated, -ating, -ates 1 to study and make a judgment about: The committee evaluated the reports and reached a conclusion. 2 to estimate worth,  determine the value of s.t.: The buyer evaluated the property and offered $200,000 for it. 3 to find the value of, often by substituting numbers for variables: Jeff evaluated the expression 3x to be equal to 15 when x equals 5.Thesaurus: evaluate 1 to think about s.t., judge s.t. 2 to appraise (the value of).",9
eventful,"/ivntfl/  adj. 1 full of important happenings: The evening was quite eventful, full of pleasant surprises. 2 historic, (syn.) momentous: The political meetings were eventful because of the agreements signed during them. -adv. eventfully.",9
eventual,"/vntul/  adj. happening later, (syn.) ultimate: The tennis match was long, but he was the eventual winner. -adv. eventually.",9
evermore,"/vrmr/  adv.frml. from now on, forever: You should be thankful now and evermore for what he did for you. See: forever.",9
everyday,"/vride/  adj. ordinary, common, routine: She takes care of everyday decisions for her boss.",9
everyone,"/vriwn/  pron. everybody, all persons: Everyone must eat in order to live.Thesaurus: everyone one and all, every person. Ant. no one. ",9
evidence,"/vdns/  n. 1 [U] words or objects that support the truth of s.t., proof: The lawyer presented the murder weapon as evidence in court. 2 in evidence: present and easily seen: There were reporters in evidence at the scene of the crime.  v.frml. [T] -denced, -dencing, -dences to show, demonstrate: The murder suspect evidenced surprise upon seeing the weapon in court. -adj. evidential /vdnl/.Thesaurus: evidence n. 1 support, confirmation | facts, data.  v. to display, express.",9
examiner,/gzmnr/  n. 1 a person who gives spoken or written examinations to others: She is an examiner for the state government. 2 an inspector: He is an insurance examiner and visits damaged property.,9
excavate,"/kskvet/  v. [I;T] -ated, -ating, -ates 1 to remove the earth from an area: The workers excavated the earth to make a foundation for the building. 2 to uncover by digging: Archeologists excavated ancient ruins in Egypt. -n. [C;U] excavation.",9
exchange,"/kstend/  n. 1 [C] a place where transactions are made: At the stock exchange, securities are bought and sold. 2 [C;U] a trade, transaction: I gave him $50 for his power saw, and the exchange was made at his house.||I gave him $50 in exchange for his saw. 3 [C] a giving and receiving of words, ideas, etc., in speaking or writing: There was an exchange of opinion between the speakers.  v. [T] -changed, -changing, -changes 1 to give and receive (one thing in place of another), to trade: People exchange money for goods in stores. 2 to return (s.t.) to a store and get another in its place: She went back to the store and exchanged the shirt, because her husband didn't like the color. 3 to communicate: We exchanged ideas during the meeting.Thesaurus: exchange v. 1 to trade, swap, barter (s.t. for s.t. else) 2 to switch, substitute (s.t. for s.t. else) 3 to discuss, have a give-and-take.",9
executor,/gzkytr/  n. a person appointed in the will of a dead person or by a court to carry out the wishes expressed in the will: The son is the executor of his father's  estate.,9
