word,definition,weight
distributing,"/dstrbyt/  n. [U] the business and occupation of a distributor, esp. of goods: He is in distributing; he distributes office supplies.",9
distribution,"/dstrbyun/  n. 1 [U] a giving or dealing out (of s.t.): The Red Cross was responsible for the distribution of medical  supplies. 2 [C;U] a supplying of (s.t.), a shipment: the distribution of goods from a factory 3 [C;U] spread, placement (over an area): War brought change in the distribution of population over the country. -adj. distributive /dstrbytv/.",9
divine right,  n. [U] the belief that a king's right to rule came from God: The Bourbon kings ruled France by divine right.,9
diving board,"  n. a flat, flexible board used for the fun or sport of springing into water: Swimmers run onto the diving board and jump into the pool.",9
divining rod,/dvan/  n. a forked stick used to find underground water: Some people have special talent for finding water with a divining rod.,9
double agent,  n. a person who is employed as a spy for one government but in reality works for another: The head of the secret service was discovered to be a double agent working for the enemy.,9
double entry,"  n. entries related to double entry bookkeeping: Our bookkeeper does  double entries for each purchase and sale, so that each is entered both as a debit and  as a credit.",9
double-check,  v. [T] to look carefully at s.t. twice for correctness: I double-checked the numbers and found no mistakes.,9
double-cross,"  v.infrml. [T] to betray by agreeing to do s.t. but then not doing it, esp. to cause s.o. harm: The criminal's partner agreed not  to talk to the police, then she did talk; she  double-crossed her partner.",9
double-digit,  adj. characterized by a number between 10 and 99: Our company has had a double-digit sales increase this year; it is up 20 percent.,9
double-space,"  v. [I;T] -spaced, -spacing, -spaces to leave two spaces between lines: The professor expects all student papers to be typed and <adj.> double-spaced.",9
down payment,"  n. a part payment at the time of buying s.t.: We made a down payment on the refrigerator and agreed to monthly payments on the rest.Thesaurus: down payment an installment, partial payment, portion.",9
drawing card,"  n. a special attraction that brings an audience to an event: She is a well-known singer, so her name is a big drawing card.",9
eager beaver,"  n.infrml. an enthusiastic person, esp. a hard worker who wants a better job, salary, and life: She works 12-hour days; she is a real eager beaver.",9
earsplitting,"/rsplt/  adj. extremely loud, so loud as to cause pain: The rock music was earsplitting and gave me a headache.",9
earthshaking,/rek/  adj.fig. extremely important (often used in the negative): The President did not say anything earthshaking at his news conference.,9
ecclesiastic,/klizistk/  n.adj. a priest or minister: He is a strict <n.> ecclesiastic who closely follows tradition.,9
editorialize,"/dtrilaz/  v. [I] -ized, -izing, -izes to give one's opinion on a topic, not just the facts or news about it: That  journalist can't tell a simple story without  editorializing.",9
effervescent,"/frvsnt/  adj. 1 bubbly, sparkling with tiny bubbles: Champagne is effervescent. 2 fig. cheerful, laughing, high-spirited: That lady has an effervescent personality. -v. [I] effervesce; -n. [U] effervescence; -adv. effervescently.",9
elastic band,  or elastic n. a rubber band: I put an elastic (band) around the package to hold it together.,9
elbow grease,"  n.infrml.fig. [U] hard work, esp. by scrubbing and cleaning: The floor was filthy, but with some elbow grease, I made it shine.",9
electric eye,"  n. a device that sends out an invisible electric beam that, when broken, sets off an alarm or opens a door",9
electrolysis,/lktrlss/  n. [U] a method of permanently removing hair roots by applying electricity to them: She had hair removed from her face by electrolysis.,9
electroplate,"/lktrplet/  v. [T] -plated, -plating, -plates to coat with a layer of metal: That steel plate is electroplated with copper. -n. [U] electroplating.",9
emancipation,"/mnspen/  n. [C;U] a freeing, (syn.) a liberation: The emancipation of slaves was announced in President Abraham Lincoln's Emancipation Proclama-tion in 1863.",9
empty-handed,"  adj. with nothing, without result: He tried to make a sale but came up empty-handed.",9
empty-headed,"  adj. lacking in good sense  or knowledge, (syn.) vacuous: Some people  never have anything to say; they seem  empty-headed.",9
encyclopedia,"/nsaklpidi/  n. a group of informative articles on general and specific topics that comes in book form or on CD-ROM (usu. arranged in alphabetical order): I like the Microsoft Encarta multimedia encyclopedia, because it has great pictures and video clips for many subjects. -adj. encyclopedic; -n. encyclopedist. ",9
entertaining,"/ntrten/  adj. amusing, delightful: I enjoyed the movie that we saw  last night; it was very entertaining. -adv. entertainingly.",9
enthusiastic,"/nuzistk/  adj. eager, excited: She is enthusiastic about beginning her new job. -adv. enthusiastically. ",9
entrepreneur,"/ntrprnr, nr/  n. a person who starts a business with an idea, makes it grow, and takes the risk of failure: She was an entrepreneur who built a company around a new type of beauty product.",9
ethnocentric,/nosntrk/  adj. related to belief in the superiority of one's own people and culture,9
excruciating,"/kskruiet/  adj. extremely painful, (syn.) agonizing: I have an excruciating stomachache (headache, back pain, etc.). -adv. excruciatingly.",9
experimental,"/ksprmntl/  adj. related to experiments: Our company opened an office in London on an experimental basis, then closed it after low sales. -adv. experimentally.",9
exterminator,/kstrmnetr/  n. a person or business that exterminates: An exterminator comes to our building every week to kill insects and rodents.,9
extinguisher,"/kstgwr/  n.short for a fire extinguisher, a device that shoots out liquid to stop a fire",9
extortionate,"/kstrnt/  adj. much too high in price, excessive: The rent she is demanding is extortionate!",9
extramarital,/kstrmrtl/  adj. outside of marriage: He had an extramarital affair with a woman he met at work.,9
extravagance,"/kstrvgns/  n. 1 [C;U] wastefulness, esp. of money: He is known  for his extravagance when shopping for  sports equipment. 2 [C;U] a too-expensive item or act: That family cannot afford any extravagances; they're not rich.",9
extravaganza,"/kstrvgnz/  n. a  spectacular event: The carnival was a three-day extravaganza of parades, dancing, and eating.",9
eye-catching,  adj. interesting and attractive: That's an eye-catching tie you're wearing.,9
fact-finding,  adj.n. related to finding out accurate information about s.t.: The President sent a diplomat on a <adj.> fact-finding mission to the disaster area.||He finished his <n.> fact-finding in two days.,9
fair-weather,"  adj. 1 related to good weather conditions: I wear a cap, sweater, and jeans as fair-weather clothing on our sailboat. 2 fig. referring to people who are one's friends only in good times: After I lost my job and became ill, my fair-weather friends disappeared.",9
false bottom,"  n. a section in a container, such as luggage, where things can be hidden: The box of oranges had a false bottom where stolen art objects were hidden.",9
far-reaching,  adj. having a strong effect or influence: The head of state proposed some far-reaching changes in government.,9
Father's Day,"  n. a day honoring fathers, held on the third Sunday in June: We celebrated Father's Day by bringing Dad breakfast in bed.",9
featherbrain,"/frbren/  n. a stupid person, (syn.) birdbrain: She is such a featherbrain that she doesn't know what day it is.",9
femme fatale,"/fmftl, tl, fm/  n. (French for) a woman who is very attractive and can easily seduce men: She is a femme fatale; men always fall in love with her.",9
fence sitter,  n.fig. a person who will not commit to either side of an issue: That politician is a fence sitter on the subject of raising taxes.,9
fermentation,"/frmnten, mn/  n. [U] the changing of substances through the action of certain chemical processes: Grain changes into alcohol through fermentation.",9
Ferris wheel,"/frs/  n. an amusement park ride consisting of a large wheel with chairs rising to the top as the wheel goes around: The children enjoyed themselves on the Ferris wheel.Usage Note: The Ferris wheel and the carousel (a revolving platform on which people ride painted wooden horses) are traditional rides at amusement parks and state fairs. Much more exciting is the roller coaster, a train of small, open cars traveling on tracks that rise and fall dramatically and sometimes make 360 degree turns in the air.",9
fiddlesticks,"/fdlstks/  interj.old usage a polite expression of displeasure at s.t.: Oh, fiddlesticks, I dropped an egg on the floor!",9
filet mignon,"/flemnyn, minyon, fle/  n. [C;U] a high-quality cut of beef: Filet mignon is very expensive.",9
finder's fee,"  n. a sum of money paid to s.o. for performing a service, such as finding a job or apartment: A company in Hong Kong paid a finder's fee to an agent in New York for finding new customers.",9
fire hydrant,"  n. an upright metal container holding a pipe connected to an underground water supply, (syn.) fireplug: Firefighters connected their hoses to the fire hydrant and sprayed water on the blaze.",9
fire station,  n. See: firehouse.,9
firing squad,  n. a small unit of soldiers who shoot to kill a prisoner on command: The firing squad consisted of five young soldiers commanded by a lieutenant.,9
first cousin,  n. the son or daughter of one's aunt or uncle: Two of my first cousins live in Chicago.,9
first person,"  n. [U] 1 (in grammar) the form of a pronoun or verb that refers to the speaker(s): For the verb ""to be,"" ""I am"" is the firstperson singular form and ""we are"" is the first-person plural form. 2 a style of storytelling in which the narrator is a participant in the story: The novel, told in the first person, began, ""My father died before I was born.""",9
first-string,"  adj. referring to athletes on a team who play regularly, as opposed to second-string players who act as substitutes: Martin Marvelous is the first-string quarterback for our football team.",9
five-and-ten,  n.adj. a general store selling inexpensive household items: We did some shopping at the <n.> five-and-ten (or) at the <adj.> five-and-ten store.,9
flamethrower,/flemror/  n. a weapon that shoots fire: Soldiers fired flamethrowers into the enemy camp to force the enemy out.,9
flat-chested,/flttstd/  adj. with small breasts: The sweater is too big for her because she's flat-chested.,9
floor sample,  n. a piece of furniture or other item put on display for customers: The furniture store encourages you to sit on the floor samples to see how comfortable they are.,9
fluorocarbon,"/flrokrbn, flr/  n. a combination of chemicals containing carbon and fluorine: Fluorocarbons are widely used in spray cans and in the making of plastics.Usage Note: Fluorocarbons are bad for the earth's atmosphere. Many products in spray containers, such as insecticides, deodorants, and hairsprays, are now made without them.",9
fly-by-night,  adj. a person or situation of uncertain honesty: His business is a fly-by-night operation.,9
flying start,  n. an excellent beginning: She made excellent grades at college her first semester and is off to a flying start.,9
fore and aft,/frnft/  adv. regarding the front and back (of a boat): The sailors searched fore and aft for the missing boxes.,9
forequarters,"/frkwrtrz, kr/  n.pl. the chest, shoulders, and legs of an animal: The forequarters of that racehorse are welldeveloped.",9
formaldehyde,"/frmldhad, fr/  n. [U] an unpleasant-smelling gas with many industrial uses: Formaldehyde is used in making plastics and fertilizers.",9
fountain pen,  n. a pen that contains an ink container or is filled from an ink bottle: She  always uses a fountain pen for her personal  letters.,9
fountainhead,"/fantnhd/  n. source of a river or stream, (syn.) wellspring: The fountainhead of that river lies deep in the jungle.",9
frankincense,/frknsns/  n. [U] a substance found in certain trees and used to make incense and perfume: Frankincense has been used in religious ceremonies since ancient times.,9
free-for-all,"/frifrl/  n. 1 a noisy fight involving a group of people, (syn.) a melee: A fight started between two men at a football game and then turned into a free-for-all. 2 a disorganized discussion: The town meeting became a free-for-all, with everyone talking at once.",9
freestanding,"/fristnd/  adj. standing without attachment to a wall or supporting device, unattached: There are several freestanding bookshelves in the living room.",9
freewheeling,"/friwil/  adj.fig. acting boldly, without concern for rules or proper behavior: His freewheeling style of doing business caused him to lose many customers. -v. [I] freewheel; -n. freewheeler.",9
French fries,  n.pl. strips of potatoes deep-fried in fat: Americans love hamburgers with French fries.,9
front office,  n. (in business) office where the most important decisions are made: Orders came from the front office to change accounting procedures.,9
frontiersman,/frntrzmn/  n. -men /mn/ a man living on a frontier: He is a frontiersman who lives alone in a cabin in the woods.,9
frontispiece,/frntspis/  n. an illustrated page at the beginning of a book: The frontispiece has a picture of the Queen and a dedication to her.,9
front-runner,"  n. in a competition, the person who is in the lead: A Democrat is the front-runner in the race for governor.",9
full-blooded,/flbldd/  adj. having a single ethnic ancestry: The writer is a full-blooded Comanche Indian.,9
funeral home,  or funeral parlor n. a house or building where a body is usu. prepared for burial and where people view the body for the last time,9
gamesmanship,"/gemzmnp/  n. the method of winning a game (in business, life, etc.) by disturbing the other players, but without breaking the rules: It is gamesmanship to make a loud noise when the other player is trying to play. See: sportsmanship.",9
Generation X,"/ks/  n. in the USA, the people born during the 1960s and early 1970s: Many members of Generation X have a college education but are not hopeful about the future.Usage Note: You may abbreviate Generation X to Gen X and refer to its members as Generation Xers or Gen Xers. Members of Generation X grew up watching the American dream on television, but have found the real world quite different. They are discouraged by the difficulty of finding jobs, the state of the national economy, world politics, and the environment. ",9
genetic code,  n. the organization of genes that controls the development of living things: His heart problems are a result of his genetic code; his father also had heart problems.,9
get-together,"  n. an informal meeting for fun,  a gathering: After work, some of us had a  get-together at a friend's apartment.",9
glassblowing,"  n. the art of forming glass into bottles, glasses, ornaments, etc., by blowing through a tube into a ball of hot liquid glass: Glassblowing is a famous industry in Italy.",9
globetrotter,/globtrtr/  n. a person who travels overseas frequently: The Secretary of State is a globetrotter who visits foreign countries constantly.,9
gobbledygook,/gbldigk/  n.infrml.  language used by specialists that is difficult  to understand and usu. has no important meaning: The company report was mostly gobble-dygook; it didn't give any useful information.,9
golden oldie,"  n.infrml. a song, movie, or  idea remaining popular for many years:  Bing Crosby's ""White Christmas"" is a golden oldie.",9
good-humored,"/gdhyumrd/  adj. feeling or sharing happiness, cheerfulness, often about s.t. unpleasant: My manager was goodhumored about the mistakes in my report. -n. good humor.",9
good-looking,"  adj. attractive, handsome: She is a good-looking woman.Thesaurus: good-looking (a man) handsome, clean-cut | sexy, cute | (a woman) pretty, beautiful | sexy, cute. Ant. unattractive.",9
good-natured,"/gdnetrd/  adj. 1 having or showing kindness and friendliness: Our babysitter is very good-natured; all the children love her. 2 gentle, (syn.) docile: That dog is very good-natured; he has never attacked anybody.",9
gospel music,  n. a type of American religious music with strong rhythms and harmonies: My mother sings gospel music in the church choir.,9
gossipmonger,"/gspmgr, m/  n. a person who spreads gossip: She is a gossipmonger; she will tell you about everyone's business.",9
governorship,"/gvnrp, rnr/  n. the office or term of a governor: The governorship of our state belongs to a Democrat.",9
grace period,  n. a time period after a payment is due in which that payment may be made with or without penalty but no legal action: Most mortgage and insurance contracts have grace periods in which late payments can be made without the contract being canceled.,9
grade school,"  n. in the USA, elementary school; first through fifth or sixth grades: Her eight-year-old daughter goes to grade school in the neighborhood. See: secondary school.Usage Note: Grade school or elementary school is followed by two or three years of middle school or junior high school; sixth or seventh through eighth or ninth grades. High school begins in ninth or tenth grade and goes through twelfth grade. Tenth, eleventh, and twelfth grades are also called, respectively, sophomore, junior, and senior year: Their son is a senior in high school, but their daughter is only in eighth grade. ",9
grave robber,  n. a person who steals bodies or valuables from graves: Grave robbers stole gold from many Egyptian tombs.,9
grease paint,  n. makeup used by actors: Clowns cover their faces with grease paint.,9
grizzly bear,  or grizzly n. -zlies a large gray and brown bear of western North America: The grizzly bear frightens people because of its power and aggressive nature.,9
ground floor,"  n. 1 in the USA, the first floor, one at ground level: The reception is on the ground floor. 2 to get in on the ground floor: to be present at the beginning of an excellent opportunity: He got in on the ground floor with that small company and grew with it.",9
ground rules,"  n.pl. (originally from baseball) a set of rules, such as for a sport or formal discussion, particularly for an specific occasion or place: As ground rules, the lawyers agreed that each could speak for five minutes without  interruption.",9
haberdashery,"/hbrdri/  n. [C;U] -ies a store that sells men's clothing: Harry Truman, former President of the USA, once owned a haberdashery. -n. [C] haberdasher.",9
hair-raising,"  adj.fig. scary, (syns.) frightening, terrifying: Being trapped in an elevator was a hair-raising experience.",9
half brother,  n. a brother with whom s.o. shares only one biological parent: My half brother and I have the same father but different mothers.,9
half-hearted,"/hfhrtd/  adj. without interest or energy, (syn.) feeble: He made a  half-hearted attempt at solving the problem, then gave up. -adv. halfheartedly.",9
Hall of Fame,"  n. an institution that honors people who have done very well in their job: It is a great honor to be part of the Baseball Hall of Fame.Usage Note: The Baseball Hall of Fame in Cooperstown, New York is a popular destination for baseball fans and their families. Other halls of fame include one for football in Canton, Ohio; for basketball in Springfield, Massachusetts; for track and field in  Indianapolis, Indiana; for aviation in Dayton, Ohio; and for rock and roll in Cleveland, Ohio. ",9
hallucinogen,/hlusndn/  n. a drug that causes hallucinations: The drug LSD is a strong hallucinogen. -adj. hallucinogenic /hlusnndnk/.,9
handkerchief,"/hkrtf, tif/  n. a square of cloth usu. used for cleaning the nose or mouth: He wiped his nose with a handkerchief.Thesaurus: handkerchief a hankie | tissue.",9
hand-me-down,"/hndmidan, hn/  n.adj. a used article, esp. of clothing, given to  another person: The youngest boy in a big family usually wears <n.> hand-me-downs  from his older brothers.||He wears <adj.>  hand-me-down clothes.",9
hand-to-hand,"  adj. involving close body contact, usu. in battle: Soldiers were fighting in hand-to-hand combat with fists and knives.",9
hang gliding,  n. [U] the sport in which a person flies through  the air attached to a large set of wings: She loves the thrill of hang  gliding. -n. [C] hang glider.,9
happenstance,/hpnstns/  n. [U] a chance occurrence: It was just happenstance that I saw her at the party; I didn't know she would be there.,9
hard-hitting,"  adj. very effective, forceful: The journalist wrote a hard-hitting article against government bureaucracy.",9
hard-working,"  adj. diligent, industrious: She is a hard-working employee.",9
headmistress,"/hdmstrs, ms/  n. the female principal of a private school: Our headmistress spoke at the graduation  ceremony.",9
headquarters,/hdkwrtrz/  n.pl. used with a sing. or pl. v.  1 a military commander's office: The military headquarters is near the airfield.  2 a central place for an activity: My office is the headquarters for our company's work on that project.,9
head-to-head,"  adj. 1 knocking heads: The two football players are going at each other head-to-head. 2 direct, (syn.) confrontational: The two politicians are in an intense head-to-head campaign.",9
heart attack,"  n. a heart seizure, (syn.) infarction: He had a mild heart attack but won't need an operation.",9
heartwarming,"/hrtwrm/  adj. causing good feelings, (syn.) gratifying: The whole family was together for Thanksgiving dinner, and the gathering was heartwarming.",9
heavy-handed,"  adj. unkind, insensitive, (syn.) overbearing: She gave orders to people in a heavy-handed manner.",9
heterosexual,"/htrskul/  n.adj. attracted to the opposite sex, (syn.) straight: He is a <n.> heterosexual and dates <adj.> heterosexual women.",9
hieroglyphic,"/harglfk, har/  n.adj. a system of writing using hieroglyphs as symbols: Some Egyptian <n.pl.> hieroglyphics are beautiful works of art.||They are <adj.> hieroglyphic symbols for words.",9
high-pitched,"  adj. loud and high, (syn.) shrill: The factory whistle lets out a high-pitched signal at noon.",9
high-powered,"  adj. 1 having much force: His car has a high-powered engine. 2 having much power (talent, ability, influence): She is a high-powered lawyer in Washington; even the President asks her for advice.",9
high-tension,  adj. related to wires carrying high-voltage electricity: High-tension wires run across miles of open country to big cities.,9
hindquarters,"/handkwrtrz, han/  n.pl. posterior of animals, (syn.) the haunches: The farmer hit the horse's hindquarters to make it move faster.",9
hippopotamus,"/hpptms/  n. -muses or -mi /ma/ a large African animal with a heavy body, gray skin, and a very  large head and mouth: Hippopotamuses live near rivers.",9
horticulture,/hrtkltr/  n. [U] the science of growing plants: The city's botanical garden is a center of horticulture. -adj. horticultural /hrtkltrl/; -n. [C]  horticulturist.,9
hot-tempered,"  adj. related to a person who gets angry easily: He is a hot-tempered man, always yelling.",9
house arrest,  n. [U] forcing s.o. to stay in a house: Soldiers put the minister under house arrest by surrounding his home.,9
househusband,"/hashzbnd/  n. a man who keeps the house while the wife works outside the house: He is a househusband who cleans, cooks, and takes care of their children. See: homemaker, USAGE NOTE.",9
housekeeping,"/haskip/  n. [U] housecleaning, the chores needed to keep a house or hotel in order: Housekeeping in a big hotel can involve hundreds of maids and maintenance workers.",9
housewarming,"/haswrm/  n. a party given for new owners or tenants of a house: Our neighbors gave us a housewarming when we moved in.Usage Note: People may also give themselves a housewarming party by inviting friends and family to a party. It is traditional to bring a small gift of s.t. for the house: a potted plant, guest soap, candles, a bottle of wine, or s.t. for the kitchen.",9
human nature,  n. [U] general characteristics both good and bad of human behavior: It is human nature to want love and affection.,9
humanitarian,"/hyumntrin/  n. [C]   1 a person devoted to improvement of the human condition 2 s.o. who gives money to charity, (syn.) a philanthropist  adj. devoted to improvement of humanity: She has many humanitarian interests  and contributes a lot to them. -n. [U]  humanitarianism.",9
hydrotherapy,/hadrrpi/  n. [U] use of water for healing,9
hypertension,/haprtnn/  n. [U] high blood pressure: He takes medicine to lower  hypertension.,9
hypochondria,/hapkndri/  n. [U] a condition of imagining illness that one does not have: That patient bothers his doctor with his hypochondria.,9
hypothalamus,"/hapolms/  n. -mi /ma/ the basic part of the brain that controls breathing, heartbeat, etc.: The hypothalamus is located at the brain stem.",9
hysterectomy,/hstrktmi/  n. -mies the removal of the uterus (womb),9
idiosyncrasy,/diskrsi/  n. -sies an odd habit or characteristic: One of her idiosyncrasies is that she sleeps in her clothes. -adj. idiosyncratic /diosnkrtk/.,9
illegitimate,/ldtmt/  adj. 1 not legal: He is running an illegitimate business. 2 born to unmarried parents -n. [U] illegitimacy.,9
ill-equipped,"  adj. 1 badly prepared, poorly equipped: The campers were ill-equipped, with little food and no warm clothing. 2 unable, (syn.) incompetent: He is ill-equipped to handle more responsibility.",9
ill-mannered,"  adj. rude, (syn.) impolite: He always behaves in an ill-mannered way when he drinks a lot.",9
ill-tempered,"  adj. angry, (syn.) irritable: Martin has an ill-tempered dog that barks at strangers.",9
illustration,"/lstren/  n. 1 [C] artwork, photography, or other pictures: The art book has many beautiful color illustrations. 2 [C;U] an example: A teacher gave illustrations of twentieth-century violence by describing several wars.",9
immeasurable,"/mrbl/  adj. 1 not capable of being measured, infinite: Some distances in space are so long that they are immeasurable. 2 limitless, great: The consultant was of immeasurable help in solving our problems.",9
impenetrable,"/mpntrbl/  adj. not able to be gone through or entered: The castle has thick, impenetrable walls. -n. [U]  impenetrability.",9
imperfection,"/mprfkn/  n. 1 [C] a flaw, defect: The vase has several imperfections that make it unable to hold water. 2 [C;U] a general lack of perfection: Imperfections spoil his writing.",9
inaccessible,"/nkssbl, nk/  adj.  impossible or difficult to reach: The road is blocked, so the town is now inaccessible. -n. [U] inaccessibility.",9
inadmissible,/ndmsbl/  adj. (in law) unacceptable: The evidence submitted by the prosecution is inadmissible. -n. [U]  inadmissibility.,9
inapplicable,"/nplkbl, npl/  adj. not usable for a particular purpose: The money from state taxes is inapplicable to national education programs.",9
inarticulate,/nrtkylt/  adj. not able to speak clearly or express oneself well: He is intelligent but inarticulate when he tries to explain his ideas.,9
inauguration,"/ngyren/  n. 1 [C;U] installation of a U.S. president or state governor: The inauguration brings spectators from all over. 2 [C] beginning, opening ceremony: The inauguration of the Independence Day festivities included a speech by the mayor.Thesaurus: inauguration 1 a swearing in, installation ceremony 2 a kick off, start.Usage Note: Presidential elections are held every four years in November. The inauguration of a US President takes place on the following January 20. It is not a national holiday: We watched the inauguration on TV at work.",9
inauspicious,"/nsps/  adj.frml. showing bad luck or difficulty, unfavorable: His son's death was an inauspicious event to begin the year.",9
incalculable,"/nklkylbl/  adj. 1 not able to be counted, limitless: The number of stars in the universe is incalculable. 2 great, immense: The hurricane did incalculable damage to the coastal area.",9
incandescent,"/nkndsnt/  adj. giving light when heated, glowing: My family uses incandescent light bulbs in our lamps. -n. [U] incandescence.",9
incapacitate,"/nkpstet/  v. [T] -tated, -tating, -tates to make helpless, cripple: A head-on collision in an auto accident incapacitated her -n. [U] incapacity.",9
incidentally,"/nsdntli/  adv. by the way (used to introduce a new thought): Yes, I know she's from Germany. Incidentally, did you know that I speak German?",9
incomparable,"/nkmprbl/  adj. unlike anything else, unique: The dinosaur fossil is incomparable to the fossils of all other  animals.",9
incompatible,/nkmptbl/  adj. not able to work or be together: This new word processing program is incompatible with my computer. -n. [C;U] incompatibility.,9
inconclusive,"/nknklusv/  adj. not leading to a sure result, not complete enough, indefinite: The results of Angela's medical tests were inconclusive, showing no cause for her pain.",9
inconsistent,"/nknsstnt/  adj. not matching, different from: Her statements are inconsistent with the facts. -n.[C;U]  inconsistency.",9
inconsolable,"/nknsolbl/  adj. not able to be comforted, (syn.) devastated: The mother was inconsolable after the death of her child.",9
inconvenient,"/nknvinynt/  adj. not at a good time, difficult: Seeing you tomorrow is inconvenient because I have another appointment. -n. [C;U] inconvenience. Thesaurus: inconvenient awkward, unmanageable, untimely. Ant. convenient.",9
incorrigible,"/nkrdbl, kr/  adj. not able to behave correctly, always bad: Some criminals are incorrigible and will be in jail all their lives.",9
indefensible,"/ndfnsbl/  adj. so bad that there is no justification, inexcusable: She tried to apologize, but we still felt her rude behavior was indefensible.",9
independence,"/ndpndns/  n. [U]  1 freedom: Many former African colonies fought for independence from France, Portugal, and other European countries. 2 state of taking care of oneself: She felt a sense of independence when she left home to go to college.Thesaurus: independence 1 liberty, autonomy, self-governance  2 self-sufficiency, self-reliance. Ant. dependence.",9
indiscretion,"/ndskrn/  n. [C;U] bad or unwise behavior, esp. s.t. socially wrong or revealing: Drinking too much and telling dirty jokes are two of his indiscretions.",9
indisputable,"/ndspyutbl/  adj. definite, unquestionable: Police have indisputable proof that the gun is yours.",9
indoctrinate,"/ndktrnet/  v. [T] -nated, -nating, -nates to teach s.o. that certain opinions and customs are the right ones: The Marines indoctrinate new soldiers into the ways of military life.",9
inexperience,"/nksprins/  n. [U] 1 lack of experience in the world, (syn.) naiveté: His inexperience with big-city life showed when he didn't know how to use the subway. 2 limited knowledge: We laughed at her inexperience in the kitchen; she can't boil water.",9
inexplicable,"/nksplkbl/  adj. not able to be explained, mysterious: The strange voices you hear are inexplicable; they must be in your mind.",9
inflammation,"/nflmen/  n. [C;U] a physical reaction to an injury or disease, usu. with redness, heat, and swelling: He has an inflammation in his right eye from too much dust.",9
inflammatory,"/nflmtri/  adj. causing strong emotion, (syn.) provocative: That politician makes inflammatory speeches that people talk about for days.",9
inhospitable,"/nhsptbl/  adj. 1 not welcoming, unfriendly: Some people in this big city are inhospitable to tourists. 2 difficult to live in because of bad weather or geography: The climate of the North Pole is inhospitable to humans.",9
instrumental,"/nstrmntl/  adj. 1 helpful, causing s.t. to happen: Her good grades were instrumental in getting her a scholarship to Harvard. 2 of or for musical instruments, not voices: Mozart wrote instrumental music as well as operas. -n. instrumentalist.",9
insufferable,"/nsfrbl, sfr/  adj. extremely annoying, (syns.) unbearable, intolerable: When that insufferable man speaks, I get so angry that I have to leave the room.",9
insufficient,"/nsfnt/  adj. not enough, (syn.) inadequate: We had an insufficient amount of flour to bake bread. -n. [C;U]  insufficiency.",9
insurrection,"/nsrkn/  n. [C;U] the act of going against a government, (syns.) a revolt, rebellion: The people started an insurrection against the king.",9
intellectual,"/ntlktul/  adj. related to thinking (not emotion) and learned knowledge: If you read more books, you will have more intellectual powers.  n. a thinker, person who studies and uses his or her mind: That bar near the university is full of intellectuals talking about politics. -n. [U] intellectualism; -v. [T] intellectualize.",9
intelligence,"/ntldns/  n. [U] 1 the ability to learn, understand, and use information; smartness: He used his intelligence to win the chess game. 2 secret information about a country or an enemy: The USA has intelligence about other countries' nuclear weapons.Thesaurus: intelligence 1 intellect, aptitude, head fig., brains infrml.",9
intelligible,"/ntldbl/  adj. able to be heard and understood: There was loud noise from the burning building, but the firefighters' shouts were still intelligible.",9
interconnect,"/ntrknkt/  v. [I] to relate to s.t., connect: Railroad tracks interconnect at the train station. -n. [C;U] interconnection.",9
interference,"/ntrfrns/  n. [U] 1 the entering or interruption of a situation or discussion, usu. without permission, (syn.) disruption: His interference in our lives includes calling every day and visiting every week. 2 noise on an electrical line, static: Interference on the telephone line was caused by a storm.",9
interjection,"/ntrdkn/  n. 1 [C;U] a comment in the middle of or that interrupts a conversation: My teacher likes our questions and interjections during class. 2 [C] an exclamation, such as Oh! or Ouch!",9
intermediary,"/ntrmidiri/  n. -ies a person who acts as the communicator between people or groups, (syns.) a go-between, mediator: My lawyer was the intermediary between my former wife and me during our divorce.",9
intermediate,"/ntrmidit/  adj. between or in the middle of two extreme points, such as highest and lowest, or beginning and end: She took swimming lessons last year and is now in an intermediate class.",9
interminable,/ntrmnbl/  adj. seemingly endless because of being boring or tedious: The play was interminable; we all fell asleep in Act II.,9
intermission,"/ntrmn/  n. [C;U] the time between acts (of a play, opera, etc.): During intermission, I went to the lobby for a drink of water.Thesaurus: intermission a break, pause | interval, interlude.",9
intermittent,"/ntrmtnt/  adj. happening with stops and starts, periodic: There will be intermittent rain showers today in Los Angeles.",9
interrelated,"/ntrletd/  1 connected or related to one another: The families are interrelated by marriage. 2 having s.t. in common, interconnected: The social problems of poverty and disease are interrelated. -n. [C;U]  interrelation.",9
intersection,/ntrskn/  n. 1 a crossing of roads: Traffic lights control the movement of cars at intersections. 2 a point or area that two geometric figures share: The intersection of two lines can form four angles.,9
intransitive,"/ntrnsatv z/  n.adj. related to a verb that does not take a direct object: The verb ""to go"" is <adj.> intransitive: In the summer, we go to the beach every chance we get. See: transitive.",9
introduction,"/ntrdkn/  n. 1 [C] a first meeting, in which people learn each other's names: She wants to meet that guest; will you make the introduction? 2 [C;U] s.t. new put in or presented: The introduction of new car engines caused excitement in the automobile or at the start of business. 3 [C] an opening statement before or at the start of a speech, paper, or performance: The vice president made an introduction before the president spoke. -adj. introductory.Thesaurus: introduction 2 a presentation of s.t., launch, debut 3 opening remarks, lead-in | preface. Ant. the end.",9
invertebrate,"/nvrtbrt, bret/  n.adj. an animal without a backbone: Ants are <n.pl.> invertebrates or <adj.> invertebrate insects.",9
