word,definition,weight
demystify,"/dimstfa/  v. [T] -fied, -fying, -fies to make s.t. clear, to remove the mystery from: We must demystify science by improving people's understanding of it.",9
denigrate,"/dngret/  v. [T] -grated, -grating, grates to speak against the value, importance, character, or quality of, (syns.) to disparage, belittle: Some players denigrated the abilities of the other team.",9
dentistry,/dntstri/  n. [U] the branch of medicine specializing in care and treatment of the teeth and gums: He practices dentistry in Chicago.,9
deodorant,"/diodrnt/  n. [C;U] a substance that contains a perfume to hide unpleasant smells, esp. of the human body: I wish he would use an underarm deodorant!  adj. related to deodorants: a deodorant product. See: antiperspirant, USAGE NOTE.",9
deodorize,"/diodraz/  v. [T] -ized, -izing, -izes to cover the odor of s.t., to use a disinfectant that removes a bad smell: The cleaning woman deodorized the bathroom with Lysol.",9
departure,"/dprtr/  n. 1 [C;U] an act of departing, a leaving: My departure for Los Angeles is at 8:00 A.M. tomorrow. 2 [C] a different way from the usual way of doing s.t.: We were surprised by their departure from their normal practice.Thesaurus: departure 1 start, take off. Ant. arrival. 2 a deviation frml.",9
dependent,"/dpndnt/  adj. 1 in need of support from: A dog is dependent upon its owner for food. 2 controlled by, varying with: Our bonuses are dependent on good profits.  n. a person who depends on another for food, clothes, housing, etc.: He has three dependents, his wife and two children.Thesaurus: dependent adj. 1 reliant upon. Ant. independent. 2 subject to, contingent on frml.",9
depravity,"/dprvti/  n. [U] moral corruption, (syn.) degeneracy: After he lost his job, he fell slowly into a life of drugs and  depravity.",9
deprecate,"/dprket/  v. [T] -cated, -cating, -cates 1 to express disapproval of: She doesn't like to hear her parents deprecate her husband. 2 to speak of s.t. as if it is of little value, (syn.) to belittle: She is a modest person, so she deprecates her musical talent. -adj. deprecatory /dprktri/.",9
depressed,"/dprst/  adj. 1 saddened, in low spirits: I feel depressed in bad weather. 2 suffering from little business activity and high unemployment: a depressed region in the stateThesaurus: depressed 1 blue, dejected | down in the dumps, infrml. 2 poor.",9
depressor,/dprsr/  n. a tool for pressing down: Doctors use tongue depressors to examine your throat.,9
desecrate,"/dskret/  v. [T] -crated, -crating, -crates to damage or misuse (s.t. considered sacred), (syn.) to defile: The invading army desecrated this holy place when  they camped here. -n.[C;U] desecration /dskren/.",9
desertion,"/dzrn/  n. 1 [C;U] an abandonment, esp. of one person by another: The  father's desertion of the family left them with no support. 2 [C;U] leaving military service without permission: During a war, there are often desertions from the losing army.",9
deserving,"/dzrv/  adj. 1 worthy, meriting: A job well done is deserving of praise. 2 worthy of special consideration: She's a deserving young woman and should be given a college scholarship.",9
desiccant,/dsknt/  n. [U] a substance that absorbs moisture: My stereo was shipped with little bags of desiccant to keep it dry.,9
designate,"/dzgnet/  v. [T] -nated, -nating, -nates 1 to appoint: An official designated his aide to represent him at the conference. 2 to mark or point out, indicate: Some cars on the train are designated  as no smoking areas. -n. [U] designation /dzgnen/.",9
designing,"/dzan/  adj. tending to make secret plans, (syn.) calculating: He is a designing individual, always trying to figure out how he can get others to do his work for him.",9
desirable,"/dzarbl/  adj. 1 worthwhile, valuable: They own a desirable piece of property by the sea. 2 attractive, appealing: She is a beautiful and intelligent woman; any man would think she is desirable. -adv. desirably; -n. [U] desirability /dzarblti/.Thesaurus: desirable 1 worth having | in demand, sought after 2 alluring.",9
desperado,"/dsprdo/  n. -does or -dos a desperate, dangerous criminal: Tourists were afraid to travel outside the city for fear of attacks by desperadoes on lonely roads.",9
desperate,"/dsprt, prt/  adj. 1 in immediate, very strong need: The refugees are desperate for food (money, help, etc.). 2 wild and dangerous: a desperate criminal willing to kill anyone to escape -adv. desperately; -n. desperation /dspren/.",9
destitute,"/dsttut/  adj. without money or hope of having any, (syn.) penniless: With no inheritance, he left his family destitute. -n. [U] destitution.",9
destroyer,/dstrr/  n. 1 a heavily armed warship: Destroyers fought in the Atlantic in World War II. 2 s.o. or s.t. that destroys: Disease is a destroyer of lives.,9
desultory,/dsltri/  adj. aimless in moving from one thing to another without completion: She works in a desultory way and completes nothing.,9
detection,"/dtkn/  n. 1 [U] a discovery: The city worker won praise for his detection of a break in a water pipe. 2 [U] close watching, (syn.) surveillance: The store has a detection system for security.",9
detective,"/dtktv/  n. a police officer whose work is getting information about crimes: a police detective || I will do some <adj.> detective work to find out what is  happening.Thesaurus: detective n. an investigator, agent, private eye infrml.",9
detention,/dtnn/  n. [U] 1 holding or keeping from moving freely or going away: The man was held in detention by immigration authorities until his citizenship was known. 2 jail: a prisoner held in detention or in a house of detention,9
detergent,"/dtrdnt/  n. [C;U] a strong synthetic soap made to remove dirt and stains caused by grease, tea, blood, etc.: This laundry detergent can remove grass stains from clothes.",9
determine,"/dtrmn/  v. [T] -mined, -mining, -mines 1 to conclude, decide, (syn.) to ascertain: The judge determined that the defendant was guilty. 2 to influence or control: The weather will determine if we have the party outdoors or not. -n. determiner.",9
deterrent,"/dtrnt, tr/  n. s.t. that prevents (an attack, a crime, etc.): Police serve as a deterrent to crime.||a nuclear deterrent",9
detonator,/dtnetr/  n. s.t. used to set off an explosive: Police bomb squads know how to remove the detonator from a bomb so that it will not explode.,9
detractor,"/dtrktr/  n. s.o. who speaks against (s.o. or s.t.), a critic: His detractors say that he is handsome but not smart.",9
detriment,"/dtrmnt/  n. 1 [C] s.t. that causes damage or loss: Being unable to write well is a detriment to professional success. 2 [C;U] harm, injury: She failed to eat and sleep enough, to the detriment of her health. -adj. detrimental /dtrmntl/.",9
devaluate,"/divlyuet/  v. [I;T] -ated, -ating, -ates to lower the value of money: The Canadian government has devaluated the dollar by 10 percent. -n.[C;U] devaluation.",9
devastate,"/dvstet/  v. [T] -tated, -tating, -tates 1 to destroy completely, lay waste to: A storm devastated the island. 2 to crush emotionally (spiritually, financially, etc.): Her father's sudden death devastated her.||It was a <adj.> devastating loss.",9
developer,/dvlpr/  n. 1 a person or company that develops land: She's a real estate developer. 2 the chemicals used to develop photographic film: to put film in the developer,9
deviation,/divien/  n. 1 [C;U] a move away or a difference (from what is expected): The storm caused a deviation from the plane's planned route.||The girl's friendliness is a deviation from her parents' shyness. 2 [C] an antisocial act: Drug-taking is a deviation from accepted norms. 3 (in statistics) the difference between a number and the mean of the set it is in,9
dexterity,"/dkstrti/  n. [U] skill or ability, esp. with the hands: She plays the guitar with great dexterity.",9
dexterous,"/dkstrs, strs/  or dextrous /dkstrs/ adj. skillful or clever, esp. with the hands: His fingers are very dexterous in carving figures out of wood. -adv. dexterously.",9
diagnosis,"/dagnoss/  n. -ses /siz/ a finding, conclusion: The doctor has made a diagnosis of the illness as diabetes.Thesaurus: diagnosis an explanation, analysis.",9
dial tone,"  n. a humming sound made when a telephone receiver is picked up: There's no dial tone, so I guess the phone isn't working.",9
dialectic,/dalktk/  n.adj. a method of argument for discovering the truth of ideas: He is a student of <n.> dialectics (or) of Marxian <adj.> dialectic materialism.,9
diaphragm,/dafrm/  n. 1 the muscle separating the chest and lungs from the stomach: Do deep breathing to exercise your diaphragm. 2 a small device worn inside a woman to prevent pregnancy: She went to a doctor to get fitted for a diaphragm.,9
dichotomy,"/daktmi/  n.frml. -mies a division into two parts, esp. opposing ones: We have a dichotomy of opinion about what to do: I want to go and he wants to stay.",9
dictation,"/dkten/  n. [U] a communication (letter, memorandum, etc.) spoken so that it can be written down: The manager gave dictation to her secretary for an hour.",9
dietician,/datn/  n. a person who specializes in planning food combinations for healthy meals: Most hospitals employ a dietician to prescribe meals for the patients.,9
different,"/dfrnt, dfrnt/  adj. 1 unlike, not the same: The new and old models are very different from each other. 2 varied, several: This model comes in different colors; which one would you like? 3 strange, unusual: I agree that he's different, but I like him. -adv. differently.Thesaurus: different 1 dissimilar, distinct 2 assorted, various, diverse 3 odd, peculiar, unique. Ant.similar.",9
difficult,"/dfklt/  adj. 1 hard, requiring effort (mental or physical): We have a difficult problem to solve (job to do, race to run, etc.). 2 causing trouble or worry: She's having a difficult time finding a job. 3 unwilling to agree or cooperate: a difficult person to work with, a difficult childThesaurus: difficult 1 challenging, not easy, tough | arduous frml. Ant. easy. 2 tough | problematic, taxing 3 troublesome, uncooperative, hard to deal with. Ant. easy.",9
diffident,"/dfdnt/  adj. showing little self-confidence, shy about giving one's ideas: He is a diffident student; he never speaks in class. -n. diffidence; -adv. diffidently.",9
digestion,"/dadstn, d/  n. [U] the process of breaking down food in the body: She has good digestion; she can eat anything! -adj. digestive.",9
digitalis,/ddtls/  n. [U] a strong heart stimulant made from the plant foxglove: Doctors prescribe digitalis for people with heart trouble.,9
dignified,"/dgnfad/  adj. with a formal, serious, and calm manner: The students at the graduation listened in dignified silence to the college president.",9
dignitary,"/dgntri/  n. -ies an important person, esp. a high official: The dignitaries from the foreign ministries dined with the President.",9
diligence,"/dldns/  n. [U] continuous effort and dedication, esp. to one's work, (syn.) perseverance: She works with diligence because she loves her work.",9
dimension,"/dmnn, da/  n. 1 [C] a measurement of s.t. in one direction: The dimensions of a room (package, building lot, etc.) are its length, width, and depth (or height). 2 [C;U] size: a problem of great  dimension",9
ding-dong,"/dd, d/  n. the sound of a bell: The doorbell went ding-dong when I rang it.",9
diphthong,"/df, , dp/  n. a unified sound made from two vowel sounds: The ""æw"" in ""cow"" is a diphthong.",9
diplomacy,"/dplomsi/  n. [U] 1 skill in handling personal, business, or governmental relationships: You must use diplomacy in convincing s.o. to do a difficult job. 2 the formal conduct of relations between countries: Officials in the U.S. Department of State practice the art of diplomacy with foreign nations.Thesaurus: diplomacy 1 tact, finesse, discretion  2 statesmanship, international relations,statecraft | negotiation.",9
direction,"/drkn, da/  n. 1 [C] a route, line of movement geographically: We walked (flew, ran, drove) in a northerly direction. 2 [C;U] leadership, guidance toward goals: The new manager gave direction to the company's efforts. 3 [U] artistic management and control: The orchestra is under the direction of Sir George Smith. 4 [U] an approach, a line of thought, or action: What direction would you like to take in solving this problem? 5 n.pl. directions: a. instructions (how to do s.t.), guidance: The teacher gave me directions for the experiment. b. instructions (how to go somewhere): We followed the policeman's directions and got to the museum. 6 sense of direction: the ability to sense where one is and which way to go: Because of her good sense of direction, she got us there even without a map.",9
directive,"/drktv, da/  n.frml. an order, command: An administrator (military commander, government agency, etc.) issues directives to personnel to do s.t. or to follow certain rules.",9
directory,"/drktri, da/  n. -ries a listing of items, such as names, addresses, businesses, etc., usu. in alphabetical order: You can find my phone number in a telephone directory.Thesaurus: directory an index, guide | inventory.",9
dirigible,"/drdbl, drdbl/  n. an airship filled with a lighter-than-air gas, (syn.) a blimp: A pilot flies a dirigible from a cockpit attached under it.",9
dirt bike,  n. a motorbike made for use off roads: They rode their dirt bikes up the mountain trail.,9
disaccord,"/dskrd/  n. [U] v.frml. disagreement, lack of harmony: There was a long argument because of the disaccord among committee members.",9
disappear,"/dspr/  v. [I] 1 to go out of sight: The little dog was just here, then he disappeared. 2 to pass out of existence: Dinosaurs disappeared from the earth long ago.Thesaurus: disappear 1 to leave, vanish, leave no trace of | dissolve, evaporate. Ant. to appear. 2 todie (off).",9
disarming,"/dsrm/  n. [U] an act of removing weapons: the disarming of the criminal by the police  adj. charming, tending to make s.o. less angry or distrustful: I was very angry when his car hit mine, but he apologized so nicely that I found it disarming.",9
disbelief,"/dsblif/  n. a refusal or unwillingness to believe: When the nuclear disaster was first announced, the public received the news with shock and disbelief.",9
disbursal,/dsbrsl/  n.frml. a payment: The business makes monthly disbursals to its creditors. -n. [U] disbursement.,9
discharge,"/dstrd/  v. -charged, -charging, -charges 1 [T] to ask or allow (s.o.) to leave: Management discharged 100 workers.||The navy discharged the sailor. 2 [T] to fulfill, perform (a responsibility): Management discharged its obligation by reducing the workforce. 3 [I;T] to fire, explode (guns, cannons, bombs, etc.): A rifle discharged by accident. 4 [I;T] to let or send out (s.t. from within): The cut discharged blood.||The volcano (chimney, fire) discharged smoke. 5 [T] frml. to pay (s.t. owed): I must discharge my debt to him.  n. /dstrd/ 1 [U] a fulfillment of responsibility: She completed the discharge of her obligations under the contract. 2 [C] a release from military service: The sailor received his discharge and went home. 3 [C;U] a firing of a weapon, explosion: the discharge of a gun 4 [C;U] s.t. that is let out or sent out: the discharge of pollution from a factory",9
discomfit,"/dskmft/  v.frml. [T] -fitted, -fitting, -fits to distress, upset: The king  was discomfitted by the loss of the battle. -n. discomfiture.",9
discourse,/dskrs/  n.frml. [C;U] spoken  or written (formal) communication: College students become familiar with academic  discourse.,9
discovery,"/dskvri/  n. -ries 1 the finding of s.t. new: Since the discovery of penicillin, millions of lives have been saved with it. 2 s.t. that is discovered or learned: His discoveries in physics made him famous.",9
discredit,"/dskrdt/  v. [T] 1 to show that s.t. is of little or no truth or value: Scientists have discredited many popular beliefs, like the belief the world was flat. 2 to cause a loss of trust or belief (in s.o.): After the scandal, the Minister was <adj.> discredited and he then resigned from the government.",9
disembark,/dsmbrk/  v. [I;T] to leave a ship or airplane after a voyage: They disembarked in Amsterdam after crossing the Atlantic Ocean. -n. [U] disembarkation /dsmbrken/.,9
disembody,"/dsmbdi/  v. [T] -died, -dying, -dies to free the human soul or spirit from the body: Many people believe that at  the moment of death, a person's soul becomes disembodied.",9
disengage,"/dsnged/  v. -gaged, -gaging, -gages 1 [I;T] to take apart: The technician disengaged the wiring from a large device. 2 to disengage the gears (on a vehicle's transmission): to shift a clutch: Be sure to disengage the gears when you park the car. 3 [I] to stop fighting and move apart: The two armies disengaged.",9
disfigure,"/dsfgyr/  v. [T] -ured, -uring, -ures to spoil or hurt the appearance of: In the car accident, she hit the windshield and it disfigured her face. -n. [U] disfigurement.",9
disgusted,"/dsgstd/  adj. 1 feeling strong dislike and impatience, (syn.) offended: She is disgusted with dirty politics. 2 sickened, (syn.) nauseated: The neighbors are disgusted by the smell from his pigs. -adv. disgustedly.",9
dishcloth,"/dkl/  n. a cloth used to wash dishes, dishrag: Leave the dishcloth to dry on the sink.",9
dishonest,"/dsnst/  adj. not honest, untruthful: That company is dishonest; it cheats on its taxes. -adv. dishonestly.Thesaurus: dishonest lying, crooked infrml., deceitful | untrustworthy. Ant. honest.",9
dishtowel,"/dtal/  n. a cloth towel used to dry dishes after washing: Pass me the dishtowel, so I can dry the dishes.",9
dishwater,"/dwtr, wt/  n. [U] 1 the water in which dishes were washed: I poured the dishwater out of the dishpan. 2 s.t. unpleasant or undesirable, esp. to the taste: This soup tastes like dishwater.",9
disinfect,/dsnfkt/  v. [T] to clean by killing germs or bacteria: He disinfected the bathroom with a germicide.,9
dislocate,"/dsloket, dsloket/  v. [T] -cated, -cating, -cates to move s.t. out of its normal place: The skier fell and dislocated a shoulder.",9
dismantle,"/dsmntl/  v. [T] -tled, -tling, -tles to take apart, break down into pieces: A mechanic dismantled the engine to replace one part.",9
dismember,/dsmmbr/  v. [T] to cut off the arms and legs (of a human or animal): The mad killer dismembered his victim with an axe. -n. [U] dismemberment.,9
dismissal,/dsmsl/  n. 1 [U] end of the school day: Dismissal is at 3:00 P.M. 2 frml. [C;U] the end of (s.o.'s) employment: His dismissal took place yesterday. 3 [U] rejection as unimportant: His dismissal of her idea angered her.,9
disorient,"/dsrint/  v. [T] to confuse, esp. as to where one is and what to do: A fall disoriented him for a few minutes.",9
disparage,"/dsprd/  v. [T] -aged, -aging, -ages to speak of (s.o. or s.t.) as having little value or importance, (syn.) to belittle: He called his opponent a fool and disparaged his abilities. -n. [U] disparagement.",9
disparate,"/dsprt, dsprt/  adj. different, unconnected: He had no speech prepared, so he only made disparate remarks.",9
disparity,"/dsprti/  n. -ties a difference or inequality: There is a disparity between what he says and what he does (between their ages, between their salaries, etc.).",9
dispenser,/dspnsr/  n. a device used to give out s.t.: There's a soap dispenser next to the sink.,9
dispersal,"/dsprsl/  n. [C;U] 1 giving out, distribution: She is responsible for the dispersal of funds to each department in the company. 2 a breaking up and sending or going away: Police began the dispersal of the crowd around the scene of the accident.",9
displease,"/dspliz/  v. [T] -pleased, -pleasing, -pleases frml. to cause displeasure, (syns.) to offend, annoy: Her little boy's lack of good manners displeased her. -adj. displeased.",9
disregard,"/dsrgrd/  v. [T] to pay no attention to, (syn.) to ignore: Please disregard my last letter, as I now have new information for you.  n. [U] lack of attention to or care for: He has complete disregard for the needs of others.",9
disrepair,/dsrpr/  n. [U] a condition of being broken down and needing to be fixed: The house has fallen into disrepair with broken windows and a leaky roof.,9
disrepute,"/dsrpyut/  n. [U] disgrace, bad reputation: Dishonest dealings have brought that company into a state of disrepute.||The owner is considered to be dishonest, and he is in disrepute.",9
dissemble,"/dsmbl/  v. [I] -bled, -bling, -bles frml. to hide the truth, pretend: He dissembled about his past employment history.",9
dissident,/dsdnt/  n. one who dissents: Political dissidents are often put in jail in that country.,9
dissipate,"/dspet/  v. -pated, -pating, -pates 1 [I] to disappear or to lessen in intensity, (syn.) to disperse: The fog slowly dissipated in the morning sunlight. 2 [T] to spend or use up carelessly, (syn.) to squander: The dictator dissipated the riches of his country.",9
dissolute,"/dslut/  adj. lacking good character and morals, (syn.) immoral: He is dissolute; he cheats on his taxes every year. -adv. dissolutely.",9
distemper,"/dstmpr/  n. [U] a viral disease, esp. suffered by dogs: Our dog had distemper, but is OK now.",9
disturbed,"/dstrbd/  adj. 1 worried, upset: She is disturbed about her mother's poor health. 2 mentally ill or not normal: He is emotionally disturbed and needs a doctor's care.",9
divergent,"/dvrdnt, da/  adj. moving apart and differing: She and I hold divergent opinions.",9
diversify,"/dvrsfa, da/  v. [I;T] -fied, -fying, -fies 1 to make or become varied:  The college biology department has diversified by adding new courses in biotechnology. 2 to enter new types of businesses See:  diversification.",9
diversion,"/dvrn, da/  n. 1 a break from normal activity (esp. work), entertainment: While on business in Chicago, I went to a football game as a diversion. 2 an action designed to distract and trick s.o.: Two men pretended to fight as a diversion while their friend stole wallets from people watching them.",9
diversity,"/dvrsti, da/  n. [U] -ties 1 variety: Diversity in one's diet such as eating vegetables, fruit, fish, and grains is important for good health. 2 [U] differences among people in race, ethnic group, religion, etc.: the diversity of the American people 3 [C] a diversity of opinion: disagreement: There is a diversity of opinion about what to do.",9
divisible,"/dvzbl/  adj. capable of being divided: All even numbers, such as four and eight, are divisible by two.",9
dizziness,"/dzins/  n. [U] lightheadedness, a feeling of losing consciousness and balance: Her high fever caused dizziness and she fell.",9
doctorate,/dktrt/  n. an advanced university degree: She has a doctorate in physics. See: Ph.D.,9
doohickey,"/duhki/  n.infrml. a small thing of any kind, esp. one whose name is forgotten or not known: My stereo has a doohickey on it that lets me change stations fast.",9
doomsayer,/dumser/  n. a person who expects and often speaks about future troubles and misfortune: The doomsayers predict that the economy will get worse.,9
dormitory,/drmtr/  or dorm /drm/ n. -ities a college or university building where students live: The dormitories can be noisy places to live because many students play loud music.,9
doubtless,"/datls/  adj. without doubt, certainly: She will doubtless keep her promise. -adv. doubtlessly.",9
downgrade,"/dangred/  v. [T] -graded, -grading, -grades to lower in status (quality, rank, importance): When it was clear that the patient would live, the hospital downgraded his status from critical to serious.",9
down-home,"  adj. informal, friendly: She is a big star but still has a down-home personality.",9
downrange,/danrend/  adv. located in a gunnery area: The target is located 500 yards downrange.,9
downright,"/danrat/  adj.infrml. completely, wholly: That idea is downright stupid!",9
downscale,"  v. [T] -scaled, -scaling, -scales (in business) to lower the quality of products or services: In order to attract more customers, the expensive department store decided to downscale.",9
downstate,/danstet/  adj.adv. to or in the southern part of a state: I moved <adv.>  downstate last year; I now live in a <adj.> downstate location.,9
downswing,"/dansw/  n. a downward curve, esp. of prices or economic activity: There was a temporary downswing in stock prices last month.",9
downtrend,"/dantrnd/  n. a movement downward seen over time in prices or activity: The price of copper (stocks, bonds, silver, etc.) is on a downtrend.",9
draconian,/drkonin/  adj. extremely severe or harsh: The invading army used draconian measures to control the people; they cut off the hands and feet of anyone who opposed them.,9
draftsman,/drftsmn/  n. -men /mn/ a person who draws such things as blueprints: He works as a draftsman for an architectural firm.,9
drag race,  n. a car race from a standstill with the winner being the first one across the finish line: We went to the drag strip and watched some exciting drag races.,9
drainpipe,/drenpap/  n. a pipe used to carry off waste water and other liquids: The drainpipe under the sink is leaking and needs repair.,9
dramatics,/drmtks/  n. [U] 1 the art and practice of presenting plays: Students who are interested in dramatics can take theater department courses. 2 behavior or speech that is exaggerated: Don't pay any attention to his dramatics; he's not really as sick as he says.,9
dramatist,"/drmtst, dr/  n. s.o. who writes plays, (syn.) a playwright: Shakespeare was a brilliant dramatist.",9
dramatize,"/drmtaz, dr/  v. -tized, -tizing, -tizes 1 [I] to present as a play: Their adventures in Africa will be dramatized in a TV series. 2 [T] to describe in a startling way, exaggerate to impress others: He dramatizes events as important when they really are not.",9
dreamboat,/drimbot/  n.fig. a very desirable person: That pretty woman is his dreamboat.,9
dreamland,/drimlnd/  n.fig. a state of sleep: Little children go off to dreamland each night.,9
driftwood,/drftwd/  n. [U] logs and other pieces of wood afloat in a body of water: Boaters must be careful not to hit driftwood in the lake.,9
drinkable,"/drkbl/  adj. OK to drink, (syn.) potable: Is this drinkable water?",9
drugstore,"/drgstr/  n. in the USA, a store with a registered pharmacy to sell medicine prescribed by doctors, as well as health and beauty supplies: She went to the drugstore to fill a prescription and buy some cosmetics.",9
dry goods,"  n.pl. fabrics, clothing, bedding, and other textile articles: In the USA, most dry goods stores have been replaced by department stores.",9
dry-clean,"  v. [I;T] to clean clothes, curtains, etc. by passing a cleaning fluid through them: The <n.> dry cleaner dry-cleans men's and women's suits without shrinking them.",9
dumbfound,"/dmfand/  v. [T] to confuse or shock and make speechless, (syn.) to bewilder: She dumbfounds people with her outrageous opinions.",9
dunce cap,"  n. a tall pointed hat that shows the wearer is stupid: Many years ago, a bad student would have to wear a dunce cap and sit in the corner.",9
dungarees,"/dgriz/  n.pl. a type of  blue jeans: Before the 1960s, people wore  dungarees.",9
duplicate,"/duplkt/  n. an exact copy: I'll make a duplicate of his letter and send it to you.  v. [T] /dupl&phon55;ket/ -cated, -cating, -cates 1 to make an exact copy: I duplicated that letter for him. 2 to repeat: I duplicated the original experiment, and it worked. -adj. duplicative. See: photocopy.Thesaurus: duplicate n. a double of s.t., twin, reproduction, replica. v. 1 to copy, reproduce, replicate.",9
duplicity,"/duplsti/  n.frml. [U] actions disguised as friendly, but designed to trick s.o., (syns.) deceit, double-dealing: He acted  with duplicity when he asked for my help only to use my information against me. -adj. duplicitous.",9
duty-free,"  adj. not requiring payment of duty fees: Perfume, if bought at the airport for an international flight, is duty-free.",9
dysentery,"/dsntri/  n. [U] any of several intestinal infections marked by diarrhea, cramps, and weakness: I suffered from dysentery when traveling because I drank unclean water.",9
dyspepsia,/dsppsia/  n. [U] indigestion: She suffered from dyspepsia and had trouble digesting her food. -n.adj. dyspeptic.,9
earthling,/rl/  n. s.o. who lives on the planet Earth: Earthlings are trying to explore outer space.,9
earthworm,"/rwrm/  n. See: worm, 1.",9
easterner,/istrnr/  n. a person from an eastern area: He is an easterner from Boston.,9
easy mark,"  n.infrml. a person who can be easily stolen from (manipulated, cheated, etc.): Thieves look for easy marks to steal from.",9
easygoing,"/izigo/  adj. relaxed, unhurried: Nothing annoys him; he is easygoing.",9
eavesdrop,"/ivzdrp/  v. [I] -dropped, -dropping, -drops to listen secretly to other people's conversation: He liked to eavesdrop on his neighbors' conversations. -n. eavesdropper. See: overhear, USAGE NOTE.",9
ebullient,"/blynt, bl/  adj.frml. lively, (syn.) exuberant: She has an ebullient personality, always very happy and smiling. -n.  ebullience.",9
eccentric,"/ksntrk, k/  adj. odd, unusual: The students are amused by the professor's eccentric habit of pulling his hair while he talks.  n. an eccentric person: He is the neighborhood eccentric. -adv. eccentrically; -n. eccentricity /ksntrsti/.",9
economics,"/knmks, ik/  n. [U] used with a sing.v. the study of how society uses resources, such as money, labor, raw materials, and factories: Economics is at the center of most governmental concerns.",9
economist,/knmst/  n. a person who specializes in economics: She is an economist who works for the government.,9
economize,"/knmaz/  v. [I] -mized, -mizing, -mizes to spend less than before: He lost his job, so he has to economize by not buying expensive things.",9
ecosystem,"/kosstm, iko/  n. an ecological unit in nature: A swamp and its plants, animals, and water supply form an ecosystem.",9
editorial,"/dtril/  adj. about editing: The intern works in the editorial department of a publisher.  n. a written opinion published in a newspaper or magazine, or broadcast on radio or television: An editorial on the economy was printed in today's newspaper. -adv. editorially.Usage Note: Most American newspapers have editorial pages where people can express their personal opinions and agree or disagree with items in the newspaper. There are usually three types of writing in the editorial pages: editorials, essays written by the editors of the newspaper; op-ed pieces, essays written by people who know about a topic; and letters to the editor, letters from newspaper readers.",9
education,"/dken/  n. 1 [C;U] basic instruction or training in schools: The public schools in our neighborhood offer a good education. 2 [U] the institutions for teaching and learning: He's in education; he works as a physics teacher. 3 [U] the field of learning to teach, pedagogy: She is majoring in education at the teacher's college. -adj. educational; -adv. educationally.Thesaurus: education 1 teaching | instruction, schooling | training, coaching. Ant. illiteracy.",9
effective,"/fktv/  adj. 1 having the result that one wants, productive: The medication is quite effective; it relieves pain quickly. 2 in use, current: The law was effective on January 1. -adv. effectively; -n. [U] effectiveness.Thesaurus: effective 1 successful, useful, helpful. Ant. ineffective. 2 in operation, in force, in effect. Ant. inoperative. ",9
effectual,/fktul/  adj. producing the desired effect: The President was effectual in  getting people to vote for his re-election. -adv. effectually.,9
efficient,"/fnt/  adj. productive, economical: She performs her job well and quickly; she is very efficient. -adv. efficiently.Thesaurus: efficient competent, capable.  Ant. inefficient. ",9
egomaniac,/igomenik/  n. a person who is completely self-centered: An egomaniac thinks only he or she is a great human being. -n. [U] egomania.,9
egregious,"/grids/  adj.frml. extremely bad, outrageous: Our supervisor unfortunately made an egregious mistake in the report and it had to be rewritten. -adv. egregiously.",9
eiderdown,"/adrdan/  n. See: down, 2.",9
eightieth,/eti/  adj.n. the ordinal number 80: his <adj.> eightieth (or) 80th birthday,9
ejaculate,"/dkylet/  v. [I;T] -lated,  -lating, -lates 1 to throw out semen from the penis with sudden force: Men ejaculate when they have sex. 2 frml. to speak or cry out suddenly -n. [C;U] ejaculation.",9
elaborate,"/lbret/  v. [I] -rated, -rating, -rates to give more detail, explain: The manager elaborated on the plan to expand the business.  adj. /lbrt, lbrt/ complex, detailed: It was an elaborate plan involving many steps. -adv. elaborately; -n. [U] elaboration.Thesaurus: elaborate v. to add details, expand on s.t. | clarify. Ant. to condense. adj. complicated, intricate | fancy, elegant (dinner, party preparations). Ant. simple. ",9
electoral,/lktrl/  adj. related to elections: The electoral system in the USA is part of the democracy. -n. elector.,9
electrify,"/lktrfa/  v. [T] -fied, -fying, -fies 1 to provide with electricity: The government electrified farm areas in the USA in the 1930s. 2 to excite: The singer electrified her audience. -n. [U] electrification; -adj. electrifying.",9
electrode,/lktrod/  n. the points at which a current enters or leaves an electrical device: The nurses put electrodes on the patient to test his heartbeat.,9
elemental,"/lmntl/  adj. basic, (syn.) fundamental: The wheel is an elemental part of any vehicle.",9
elevation,"/lven/  n. 1 [C] a place or height above sea level: Mountain goats live in the higher elevations above the valley. 2 [C] an upward angle: The line is drawn at an elevation of 45 degrees. 3 [U] frml. a move up in rank, a promotion: His elevation to company secretary pleased him. 4 [C] a drawing of one side of a building",9
eliminate,"/lmnet/  v. [T] -nated, -nating, -nates 1 to remove from consideration, to exclude: The losing team was eliminated from further competition. 2 to remove or get rid of: The government eliminated the unpopular new tax. -n. [U] elimination.Thesaurus: eliminate 1 to erase, weed out 2 to abolish, reject, throw out. Ant. to include. ",9
elocution,"/lkyun/  n.frml. [U] the study and practice of public speaking: As a young man, he took lessons in elocution. -n. elocutionist. See: speech.",9
eloquence,/lkwns/  n. clear and persuasive speech or writing: The senator often speaks with eloquence before the Senate. -adj. eloquent; -adv. eloquently.,9
elsewhere,/lswr/  adv. in some other place: She doesn't live here; she must live elsewhere.,9
elucidate,"/lusdet/  v.frml. [I;T] -dated, -dating, -dates to explain and make clear: The professor elucidated the main topics of the course.",9
