word,definition,weight
defenseless,"/dfnsls/  adj. without a defense, unprotected: Soldiers were killed and so were defenseless civilians.",9
deferential,"/dfrnl/  adj. respectful, considerate: He has a deferential attitude toward important visitors. -adv. deferentially.",9
dehydration,"/dihadren/  n. [U] a lack of water, esp. in the body: Long distance runners often suffer from dehydration.",9
deleterious,"/dltris/  adj.frml. harmful, unhealthy: Smoking cigarettes can be deleterious to your health.",9
delinquency,"/dlkwnsi/  n. [U] lawbreaking, esp. by young people: Juvenile delinquency means antisocial actions and crimes by children and teenagers.",9
deliverance,"/dlvrns, lvrns/  n.frml. [U] 1 saving from danger, (syn.) liberation: We hope for deliverance from the enemy. 2 (in religion) salvation: Many Christians pray to Jesus for deliverance. -n. deliverer.",9
demagoguery,"/dmggri, gg/  n. [U] acting like a demagogue: Watch out for politicians who engage in demagoguery.",9
demarcation,"/dimrken/  n. [U] a line of separation drawn to show a boundary or limit: A line of demarcation has been drawn between the two countries. -v. demarcate /dmrket, dimr/ [T].",9
demonstrate,"/dmnstret/  v. [I;T] -strated, -strating, -strates 1 to show (how s.t. works, its advantages, etc.): I'll demonstrate for you how our new computer works. 2 to march in protest: Students demonstrated in the streets outside the Capitol.Thesaurus: demonstrate 1 to describe, illustrate | prove 2 to protest publicly.",9
denominator,"/dnmnetr/  n. 1 the number below the line in a fraction: In the fraction 1/4, 4 is the denominator. 2 (lowest) common denominator: an indicator of a quality shared by all the members of a group: Although my sisters and brothers are always fighting, they have one common denominator: they all belong to the same political party.",9
deportation,/diprten/  n. [C;U]  forced removal of s.o. from a country by  law: Prison officials took her to the airport for deportation.,9
depreciable,"/dpribl/  adj. capable of being reduced in value, esp. for tax deduction purposes: They were wise to invest in depreciable real estate.",9
depredation,/dprden/  n.frml. [C;U] robbing and destruction: World leaders protested the depredations of the invading army on the civilian population.,9
deprivation,/dprven/  n. [C;U] a condition of want and need: The people of that country live in a state of deprivation without freedom or enough food.,9
dereliction,"/drlkn/  [U] n. failure to take proper care, esp. of one's duty or work: The soldier went to prison for dereliction of duty.",9
dermatology,/drmtldi/  n. [U] the branch of medicine dealing with disorders and diseases of the skin: She studied dermatology to treat acne and rashes. -n. dermatologist.,9
description,"/dskrpn/  n. 1 an explanation: His book gives a description of how a house is built. 2 a report: You can hear a description of the ball game on the radio.Thesaurus: description 1 an account, depiction frml. | sketch 2 a narrative.",9
descriptive,"/dskrptv/  adj. giving an explanation of s.t. (people, events, places, etc.): The book is full of descriptive passages about life in Russia. -adv. descriptively.",9
desensitize,"/disnstaz/  v. [T] -tized, -tizing, -tizes to lessen or remove the sen-sitivity: Does watching violence on TV  desensitize people to violence so that it disturbs them less? -n. [U] desensitization /disnstzen/.",9
destabilize,"/disteblaz/  v. [T] -lized, -lizing, -lizes to upset the stability of and make open to a change of political leadership: Revolutionaries destabilize a government by forcing leaders to resign. -n. [U] destabilization /disteblzen/.",9
destination,"/dstnen/  n. the place where s.o. is going or s.t. is being sent: The destination of our trip is San Francisco.Thesaurus: destination an end | goal, target.",9
destruction,"/dstrkn/  n. [U] 1 terrible and complete ruin: A hurricane causes great destruction to buildings and trees. 2 the act of pulling or breaking down: The destruction of the old building will take two weeks.Thesaurus: destruction 1 devastation, desolation, havoc 2 demolition | downfall (of people). Ant.construction.",9
destructive,"/dstrktv/  adj. causing great damage: Hurricanes bring the destructive force of high winds.||A destructive drug habit ruined her career. -adv. destructively.Thesaurus: destructive devastating, ruinous | deadly. Ant. constructive.",9
deteriorate,"/dtriret/  v. [I;T] -rated, -rating, -rates to fall into bad condition, become weak: The old man's health has deteriorated. -n. [U] deterioration.",9
determinant,"/dtrmnnt/  n.adj. s.t. that influences or decides, an important consideration: The salary that a new job offers is the <n.> determinant (or) the <adj.> determinant factor in my changing jobs.",9
determinate,"/dtrmnt/  adj.frml. precisely limited, counted, or defined: They have a determinate amount of money to invest.",9
devastation,"/dvsten/  n. [U] complete, widespread ruin: War and famine bring devastation to a country.",9
development,"/dvlpmnt/  n. [U]  1 growth, progress: We are responsible for the development of our children's bodies (our students' minds, the country's economy, etc.). 2 [C] an important event or occurrence: the latest development in computer technology||TV news reports of further developments in a murder case 3 [U] making larger or fuller amplification: the development of an idea 4 [C] a housing or business complex of buildings, roads, etc.: They live in a new development (or) housing development. 5 [U] under development: in the process of being analyzed or created: A new computer is under development in the laboratory.Thesaurus: development 1 the advancement 2 an advance, progression, evolution 3 anelaboration 4 a community | neighborhood.",9
dictatorial,"/dkttril/  adj. using power like a dictator, (syns.) domineering, high-handed: The owner has a dictatorial way of dealing with people. -adv. dictatorially.",9
diffraction,/dfrkn/  n. [U] the changing of light waves: We studied the diffraction of light through various openings.,9
dilapidated,"/dlpdetd/  adj. falling apart, in disrepair: Those poor people live in a dilapidated house with holes  in the roof and broken windows. -v. [I;T]  dilapidate.",9
dilly-dally,"/dlidli/  v. [I] -lied, lying, -lies 1 to waste time, (syn.) to dawdle: My children try to dilly-dally before going to bed. 2 to delay, (syn.) to procrastinate: She dilly-dallied for weeks before deciding.",9
ding-a-ling,/dl/  n. 1 the sound of a small bell: Did you hear that ding-a-ling? 2 infrml. a stupid person: Sometimes he acts like a ding-a-ling.,9
dipsomaniac,"/dpsmenik/  n. a  person who can't stop drinking alcohol  after he or she begins: He is a dipsomaniac (or) a <slang> dipso; once he starts drinking, he doesn't stop until he passes out. -n. dipsomania.",9
direct mail,"  n. [U] advertising, political literature, requests for donations, etc., mailed to many people: Their company has had great success in selling their products by direct mail.",9
directional,"/drknl, da/  adj. 1 showing direction: Drivers use the directional signals to show that they are going to make a right or left turn. 2 coming from or going to a geographical point: The airplane was helped by a directional signal from the airport.",9
directorate,"/drktrt, da/  n.frml. a board of directors, a group that governs or controls an organization, corporation, or institution: That decision will be made by the directorate of the United Nations.",9
dirty linen,"  or laundry n.fig. [U] private personal or family matters, esp. embarrassing problems: We do not discuss our family troubles with strangers; we do not wash (or) air our dirty linen in public.",9
disaccustom,/dskstm/  v.frml. [T] to stop a habit or custom: She disaccustomed herself to smoking gradually; she finally stopped.,9
disaffected,"/dsfktd/  adj. 1 no longer satisfied, content, or loyal: She has become disaffected by her work (situation, pay, etc.). 2 feeling set apart, (syn.) alienated: He is disaffected from his coworkers because of their unfriendliness.",9
disapproval,"/dspruvl/  n. [U] 1 bad opinion, objection: The teacher showed her disapproval by making the class stay after school. 2 criticism, condemnation, rejection: widespread disapproval of the government's programs 3 refusal, rejection: His request for a larger office met with disapproval.",9
disarmament,/dsrmmnt/  n. [U] the process of reducing or destroying weapons and armed forces: The two nations began negotiations on disarmament.,9
disassemble,"/dssmbl/  v. [T] -bled, -bling, -bles to take apart: I had to disassemble the bookshelves in order to move them.",9
disc jockey,  n. See: disk jockey.,9
disciplined,/dsplnd/  adj. showing control resulting from training of mind and body: The military training school produced highly disciplined soldiers.,9
discontinue,"/dskntnyu/  v. [T] -ued, -uing, -ues 1 to stop, end: The company  has discontinued manufacturing that item. 2 to stop for a period of time, interrupt: to  discontinue peace talks for a week -n. [U]  discontinuation.",9
discotheque,/dsktk/  n. See: disco.,9
discouraged,"/dskrdd, skr/  adj. feeling a loss of confidence or hope, (syn.) disheartened: He felt discouraged after receiving bad grades.",9
discourtesy,"/dskrtsi/  n. [C;U] impoliteness, rudeness: The discourtesy of the taxi driver made me angry.",9
discrepancy,"/dskrpnsi/  n. -cies a disagreement between what s.t. should be and what it appears to be: The published price is $100, but your check is made out for $90; there is a discrepancy there. -adj. discrepant.",9
disentangle,"/dsntgl/  v. [I;T] -gled, -gling, -gles 1 to clear away knots from and make straight: The hairdresser disentangled the woman's hair. 2 fig. to free from confusion, (syn.) to extricate: The bookkeeper disentangled the records and cleared up mistakes.",9
disgraceful,"/dsgresfl/  adj. 1 shameful, shocking: Her parents were angered and embarrassed by her disgraceful behavior. 2 dishonorable, (syn.) ignominious: The idea of winning-at-any-cost led to disgraceful actions by some competitors. -adv. disgracefully.",9
disgruntled,/dsgrntld/  adj. discontented and dissatisfied: He is disgruntled about not receiving an increase in pay.,9
disillusion,/dslun/  v. [T] to take away (s.o.'s) pleasant belief or faith: He did not keep his promises and that fact disillusioned her. -n.[C;U] disillusionment.,9
disinclined,"/dsnkland/  adj. unwilling, reluctant: She is disinclined to accept the job offer because the pay is too low.",9
disinterest,"/dsntrst, ntrst/  n. [U] freedom from self-interest or bias, (syn.) impartiality: Her disinterest in the case means that she can judge it fairly.",9
disjunction,/dsdkn/  n. a condition of being disjointed: A disjunction in computer logic caused the problem. -adj. disjunctive.,9
disk jockey,  or DJ /dide/ n. a person who plays recorded music on the radio or in a disco: Some disk jockeys on the radio talk and tell jokes between songs.,9
dislocation,/dsloken/  n. [C;U] the movement of s.t. from its normal place:  He suffered a dislocation of his knee in an  accident.,9
disorganize,"/dsrgnaz/  v. [T] -ized, -izing, -izes to confuse, put out of proper order: The late airline flight disorganized her plans.",9
disparaging,"/dsprd/  adj. making (s.o. or s.t.) seem of little value or importance, (syns.) belittling, deprecating: She is too polite to ever make disparaging remarks about another person.",9
dispensable,"/dspnsbl/  adj. 1 not necessary, (syn.) expendable: We have too much luggage now; let's leave anything that's dispensable at home. 2 capable of being given out: dispensable drugs, dispensable candy (from a vending machine)",9
displeasure,"/dsplr/  n. [U] annoyance, irritation: She showed her displeasure at his bad manners by frowning at him.",9
disseminate,"/dsmnet/  v. [T] -nated, -nating, -nates frml. to make known, (syn.) to promulgate: The newspapers disseminate information to the public. -n. [U] dissemination.",9
dissolution,"/dslun/  n. 1 a breaking down into parts or pieces, (syn.) disintegration: Sadly, we watched the dissolution of the government (the team's spirit, the patient's courage, etc.). 2 [C;U] a formal breaking of an association, group, or contract: the dissolution of a marriage 3 [U] immoral behavior, (syn.) degeneracy: Drinking and using drugs, she fell into dissolution.",9
distasteful,"/dstestfl/  adj. unpleasant, causing dislike: I find his loud voice in public to be distasteful. -adv. distastefully.",9
distinction,"/dstkn/  n. 1 [C;U] a clear difference: The history teacher made (or) drew a distinction between the customs of the past and present. 2 [U] excellence: She achieved distinction in the field of history. 3 sing. s.t. that sets s.o. apart, esp. an honor: She had the distinction of graduating first in her class.",9
distinctive,"/dstktv/  adj. different from others, special: Spices give that dish its distinctive flavor. -adv. distinctively.",9
distinguish,"/dstw/  v. -es 1 [I;T] to see or understand differences, (syn.) to discriminate: That child cannot distinguish between right and wrong! 2 [T] to show as different, set apart: What distinguishes our company from our competitors is our excellent record of customer satisfaction. 3 [T] to distinguish oneself: to gain notice, honor, or respect: He distinguished himself as a leading writer of books.",9
distraction,"/dstrkn/  n. 1 s.t. that interrupts, a disturbance: Noise is a distraction when I'm trying to study. 2 entertainment, pleasing places and events: He goes to London on business, but finds many pleasant distractions there as well.",9
distributor,"/dstrbytr/  n. 1 a person or business that distributes goods, usu. at wholesale prices: She is a distributor of cosmetics to stores locally.||She has her own <n.> distributorship. 2 a small device that passes electric current to the spark plugs in an engine",9
distrustful,"/dstrstfl/  adj. doubtful, suspicious: The two business partners are now distrustful of each other. -adv. distrustfully.",9
disturbance,/dstrbns/  n. [C;U] 1 a break in the peace or quiet: I heard a disturbance in the hallway outside my apartment; two people were arguing. 2 an interruption: a disturbance in telephone service,9
divestiture,"/dvsttr, da/  n. [U] an instance of selling off an asset: They advised the divestiture of real-estate holdings.",9
diving suit,"  n. a tough, flexible covering with equipment for breathing used for work and exploration: The deep-sea diver put on his diving suit.",9
doctrinaire,"/dktrnr/  adj. keeping stubbornly to a way of thinking (doctrine, idea, etc.), without caring about practical matters: He is a conservative (liberal, radical, etc.) and quite doctrinaire in his opinions.",9
documentary,/dkymntri/  n. -ries a film or television program based on facts and historical records: We saw a television documentary on the Civil War.  adj. related to documents: The police have documentary evidence.,9
dog-eat-dog,"  adj. fiercely competitive, trying to win with no care for what is fair: It's a dog-eat-dog world in the printing business now.",9
dollar sign,  n. the symbol ($) used to mean the US dollar: I bought that coat for $100.,9
domesticate,"/dmstket/  v. [T] to tame (an animal that was wild), esp. for human use or life in a household: Cats and dogs are <adj.> domesticated animals.",9
double bass,"/bes/  n. bass or basses a musical instrument, the largest in the violin family: She plays the double bass with the Chicago Symphony Orchestra.",9
double chin,  n. a layer of fat from the chin to the throat: The fat man loves to eat and has a double chin to prove it.,9
double talk,"  n. [U] talk that seems serious but means nothing, usu. to fool s.o.: She says that she doesn't have any money, but will pay me soon; all I get is double talk from her.",9
double-park,"  v. [I;T] to park a vehicle in the street beside another one already parked at the curb: He double-parked his car, and the police gave him a parking ticket.",9
downhearted,"/danhrtd/  adj. feeling sad, (syn.) discouraged: After failing the exam, she felt downhearted.",9
downtrodden,"/dantrdn/  adj. treated badly by people in power, (syn.) oppressed: She dreams of returning home to help the downtrodden people of her country.  n. [U] the downtrodden: oppressed people in general: The downtrodden of the world must not be forgotten.",9
drug dealer,  n. a person who buys and sells illegal narcotics: He is a major drug dealer in North America.,9
drug pusher,"  n.infrml. a person who sells illegal drugs, usu. in small amounts: Police have arrested drug pushers near the school.",9
dry measure,"  n. [C;U] a system of measurement by volume, not weight, used esp. for vegetables, fruits, and grains: The USA uses pints, quarts, pecks, and bushels as volumes of dry measure.",9
due process,"  n. [U] (in law) the full use by an individual or institution of the legal system, including the right to a fair hearing and trial: The right to appeal the decision of a lower court is part of (the) due process (of law).",9
duplication,/duplken/  n. [C;U] 1 a copy of an original: The vase is a duplication of a very expensive original. 2 a repetition: Her work is an unnecessary duplication of my effort.,9
dysfunction,"/dsfkn/  n. [U] imperfect or abnormal functioning (of a system, a body part, etc.): The doctor is treating her for a dysfunction of the kidneys. -adj. dysfunctional.Usage Note: A dysfunctional family is a family with serious emotional problems. The problems are often caused by alcoholism, drug abuse, or violence in the family.",9
East Indies,"  n. a name once used for India, Indonesia, and much of Southeast Asia: Fifteenth-century explorers were looking for new trade routes to the East Indies.",9
edification,"/dfken/  n.frml. [U] improvement of one's understanding, enlightenment: For my edification, the teacher explained the idea. -v. edify [T] /dfa/.",9
efficacious,"/fkes/  adj.frml. effective, practical: The improvements in the way we work proved efficacious. -adv. efficaciously; -n. [U] efficacy /fksi/.",9
egalitarian,"/gltrin/  n.adj. a believer in equal economic opportunity and equal legal and political rights for all people: He is  an <n.> egalitarian, not an elitist. -n. [U] egalitarianism.",9
electioneer,/lknr/  v. to try to get votes; to act as a candidate: The candidates for office electioneered for a month before election day.,9
electrician,"/lktrn, ilk/  n. a person trained in putting in and repairing electrical wiring and devices: He is an electrician who works for the telephone company.",9
electricity,"/lktrsti, ilk/  n. [U]   1 flow of energy used as a power source: Before moving into the new house, we had the electricity turned on. 2 fig. intense excitement: There was electricity in the air at the big rock concert.",9
electrocute,"/lktrkyut/  v. [T] -cuted, -cuting, -cutes to kill with a powerful charge of electricity: The fallen power line electrocuted and killed the workers when they touched it by mistake. -n. [C;U] electrocution /lktrkyun/.",9
electronics,"/lktrnks, ilk/  n. [U] used with a sing.v. 1 the science that deals with electrons: With the study of electronics, the company continues to improve the quality of their products. 2 the use of electrons in products like televisions and musical equipment: the electronics industry",9
emery board,/mri/  n. a cardboard nail file coated with fine hard emery powder: A manicurist uses an emery board to file down long fingernails.,9
encapsulate,"/nkpslet/  v. [T] -lated, -lating, -lates 1 to enclose in capsule form: The manufacturer encapsulates the medicine in jelly capsules. 2 to summarize, make brief: The speaker encapsulated his main thoughts first, then gave details. -n. [U] encapsulation. ",9
enfranchise,"/nfrntaz/  v. [T] -chised, -chising, -chises to provide with a right, esp. to vote: The voting rights bill enfranchises thousands who could not vote before. -n. [U]  enfranchisement. ",9
engineering,"/ndnr/  n. [U] 1 the profession of an engineer: She studies automotive engineering. 2 the scientific planning of a machine, road, bridge, etc.",9
entertainer,"/ntrtenr/  n. a person who entertains professionally: The singer, Frank Sinatra, was a well-known entertainer.",9
entitlement,"/ntatlmnt/  n. [C;U]  1 legal authorization: She has an entitlement to one half of her husband's property. 2 a right, esp. for governmental aid: The man has entitlements to Social Security and medical care.",9
environment,"/nvarnmnt, varn/  n. 1 [C;U] the air, land, water, and surroundings that people, plants, and animals live in: The environment in big cities is usually polluted. 2 [C] a set of social conditions that affect people, an atmosphere: That child is growing up in a bad environment. -adj. environmental; -adv. environmentally. Thesaurus: environment 1 the surroundings, habitat, locale 2 atmosphere, condition | milieu frml. ",9
equidistant,"/ikwdstnt, k/  adj. located halfway between two points: New York City is about equidistant from Boston and Washington, DC. -adv. equidistantly.",9
equilateral,/ikwltrl/  adj. having sides of the same length: The four sides of a square are equilateral.,9
equilibrium,"/ikwlbrim, k/  n. [U] one's sense of balance: She lost her equilibrium and fell down.",9
etymologist,/tmldst/  n. an expert in the origin and history of words: She is an etymologist as well as an English professor. -n. [U] etymology.,9
evangelical,"/ivndlkl, vn/  adj. related to the preaching of the Gospel in the Bible: Evangelical ministers teach about Jesus Christ in their sermons. -n. [U] evangelism /vndlzm/; evangelist.",9
eventuality,"/vntulti/  n. -ties a possible happening, situation, or result: In the eventuality that you are able to get tickets, would you buy one for me, too?",9
everlasting,"/vrlst/  adj. 1 timeless, (syn.) eternal: I love the everlasting beauty of nature. 2 fig. boring without end, (syn.) tedious: No one can stand his everlasting  stories.",9
evil-minded,"/ivlmandd/  adj. thinking of how to harm people, (syn.) malicious: Criminals scheme to hurt people; they are evil-minded.",9
examination,"/gzmnen/  n. 1 [C] a test of one's knowledge: I took an examination in English yesterday. 2 [C;U] an inspection and analysis: The doctor gave me a physical examination. See: test, USAGE NOTE. ",9
exceedingly,"/ksidli/  adv. very, extremely: We had an exceedingly good (bad, boring, etc.) time at the party.",9
exceptional,"/kspnl/  adj. unusual and excellent, (syns.) outstanding, admirable: The pianist gave an exceptional performance; it was great! -adv. exceptionally.",9
executioner,/kskyunr/  n. a person who puts another to death,9
expectation,"/kspkten/  n. [C;U]  1 hope, desire: He has expectations that he will make a lot of money. 2 to live or come up to s.o.'s expectations: to be as good as s.o.  expected: He tries hard to live up to his parents' expectations.",9
expeditious,/kspds/  adj.frml. done quickly and well: The airline handled my  luggage in an expeditious manner; I got  it back quickly. -adv. expeditiously.,9
expenditure,"/kspndtr/  n. [C;U] the spending or using (of resources such as money, time, energy, etc.): The company has made several big expenditures on new equipment.||The expenditure of so much time on that project was worthwhile; it's a success.",9
experienced,"/ksprinst/  adj. having background in an area: She is an experienced secretary.Thesaurus: experienced qualified, well-versed in s.t., skilled, veteran. Ant. inexperienced.",9
explanation,/ksplnen/  n. informa-tion given to help s.o. understand: The computer salesperson gave an explanation of  how to use that computer. -adj. explanatory  /ksplntri/.,9
exploration,"/ksplren/  n. 1 [C] a journey of discovery, a search: the exploration  of space (the moon, the oceans) 2 [C;U] an examination, study: We began an exploration of ideas for new products. -adj. exploratory /ksplrtri/.",9
exportation,/ksprten/  n. [U] an act of exporting: The exportation of goods employs many workers in the seacoast cities.,9
expropriate,"/kspropriet/  v.frml. [T] -ated, -ating, -ates to take s.o.'s property by law, decree, or theft: The state expropriated the criminal's property as payment of a fine. -n. [C;U] expropriation.",9
extenuating,/kstnyuet/  adj. making (wrongdoing) seem less serious by pro-viding an excuse: The judge did not send  the man to jail; there were extenuating cir-cumstances since the man had never broken the law before. -n.[C;U] extenuation.,9
exterminate,"/kstrmnet/  v. [T] -nated, -nating, -nates to kill all (of a group or  type of people or other living things), (syn.)  to eradicate: Some people exterminate garden insects by spraying poison on the plants. -n. [U] extermination.",9
extrapolate,"/kstrplet/  v.frml. [I;T] -lated, -lating, -lates to infer a meaning or result from a few facts: That product has sold five units a month for six months, so I extrapolate 60 units for the year's sales. -n. [C;U] extrapolation.",9
extravagant,"/kstrvgnt/  adj. 1 too  generous or expensive: She gives  extravagant gifts to her family for their birthdays. 2 unreasonable, excessive: He made an extravagant demand on his employer by asking for a huge raise. -adv. extravagantly.",9
extroverted,"/kstrvrtd/  adj. liking other people and outside events, sociable, (syn.) outgoing: She is very extroverted, always talking with friends.",9
eye contact,"  n. [U] a look directly at the eyes of another person: They are angry at each other and do not make eye contact when they meet or talk.Usage Note: In American culture, a person who does not use eye contact might  be considered rude or dishonest. On the  other hand, someone who looks you in  the eye is believed to be honest and truthful.",9
fabrication,"/fbrken/  n. [U] 1 the act of making s.t., (syn.) manufacture: The fabrication of auto parts is a worldwide industry now. 2 a lie, (syn.) falsehood: The child's story is a complete fabrication.",9
face-saving,  n. [U] an action designed to keep one's self-respect in an embarrassing situation: Face-saving is an important part of many Asian and other cultures.  adj. keeping one's self-respect: The government allowed the man to resign as a facesaving measure; he didn't have to go to prison.,9
fair-haired,"/frhrd/  adj.frml. 1 with blond hair 2 fair-haired boy: a favored boy or man: In his class, he is the teacher's fair-haired boy.",9
fair-minded,"/frmandd/  adj. without showing favor to anyone, (syn.) just, impartial: After hearing his decision, everyone agreed that the judge had been fair-minded.",9
falling-out,  n. a disagreement between people resulting in an end to their friendship: The two men had a falling-out over a woman and didn't speak to each other for many years.,9
false alarm,"  n. an alarm sounded without the existence of a real emergency: False alarms anger firefighters, who have to respond to them.",9
familiarity,"/fmlirti, mlyr/  n. [U] knowledge of s.t.: My familiarity with the French language was helpful during my trip to France last year.",9
familiarize,"/fmlyraz/  v. [T] -ized, -izing, -izes to learn about, to become acquainted with: I familiarized myself with a map of the city before visiting Boston.",9
family name,"  n. 1 one's last name: His family name is Cruz. 2 a symbol of one's position in society: When he went to jail, he shamed the family name.Thesaurus: family name 1 a last name, surname  2 reputation, status.",9
family tree,  n. a drawing that shows the relationship of a large number of family members: The couple has their family tree hanging on a wall in their living room.,9
far-fetched,"/frftt/  adj. not likely to happen, (syns.) improbable, ridiculous: He has some far-fetched ideas about building a huge company in only a year's time.",9
far-sighted,"  adj. 1 able to see clearly only at a distance: He is far-sighted, so he needs glasses for reading. 2 fig. able to plan effectively for the future: The political leader has far-sighted programs to benefit the country's future.",9
fascinating,"/fsnet/  adj. 1 very interesting, (syns.) absorbing, engrossing: I find the study of history fascinating. 2 attractive, (syns.) charming, captivating: She met a fascinating man at the party. -adv. fascinatingly.",9
fascination,"/fsnen/  n. [U] 1 s.t. that powerfully holds one's attention: I have a fascination for books on history. 2 strong attraction, (syn.) captivation: She creates a fascination in every man she meets.",9
fashionable,"/fnbl, fn/  adj. in the latest style, stylish: Her clothes are very  fashionable.Thesaurus: fashionable stylish, chic, trendy | in, hip infrml., in vogue frml. Ants. unfashionable,dowdy.",9
featherhead,"/frhd/  n. a stupid person, (syn.) dunce: What a featherhead!",9
fever pitch,"  n.fig. high intensity, (syn.) fervor: The enthusiasm of the crowd reached a fever pitch before the appearance of the star  performer.",9
fiberglass,"/fabrgls/  n. [U] a material made from glass fibers, with many commercial uses: Boats are sometimes made of fiberglass.",9
fifth wheel,"  n.fig. an unwanted person: He was invited out by two couples, but he refused, saying that he would feel like a fifth wheel.",9
fingerprint,/fgrprnt/  n.v. [T] the fine pattern made by a person's fingertips when covered with ink and pressed against paper: The police <v.> fingerprint suspects and keep these <n.> fingerprints for their records.,9
finish line,  n. the line that marks the end of a race: Our horse crossed the finish line far ahead of the others.,9
fire engine,  n. a truck with equipment used to put out fires: A fire engine with six firefighters arrived and put out the grass fire.,9
fire escape,  n. a series of platforms and ladders attached outside a building to let its occupants climb down and escape a fire: We can reach the fire escape by going out our living-room window.,9
firecracker,"/farkrkr/  n. a light, often colorful explosive intended for celebration: Some people like to set off firecrackers on Independence Day. See: fireworks.",9
firefighter,/farfatr/  n. a person employed to put out fires: The firefighter went into the burning building to save the child.,9
firing line,"  n. 1 a practice area or a battle line from which weapons are fired: Fresh troops moved up to the firing line to help the others. 2 on the firing line: (of a person) in the position of having to defend against criticism: As the head of the company, he's always on the firing line.",9
first floor,"  n. the entry-level floor of a house or building: Our office is on the first floor.Usage Note: In the USA, the first floor is usually at sidewalk or ground level.",9
First World,  n. [U] the industrialized and wealthy countries of the world: Represen-tatives of the First World held an economic conference in Paris. See: Third World.,9
first-class,"  adj. referring to the best quality, usu. of service: They stayed at a first-class hotel.",9
fishing rod,"  n. a long, metal stick, fitted with cord or plastic line and used to catch fish: We use a very strong fishing rod to go deep-sea fishing.",9
flabbergast,/flbrgst/  v. [T] to shock into disbelief: The news that he had won a million dollars flabbergasted him.,9
flash point,"  n. 1 the lowest temperature at which a substance produces fire 2 fig. the moment at which a situation becomes serious, usu. resulting in violence: Events reached the flash point in the conflict, and both sides decided to go to war.",9
flat-footed,/fltftd/  adj. with fallen arches of the feet: He is flat-footed and must wear special shoes.,9
flea market,  n. an informal outdoor marketplace where goods are sold at low prices: The flea market in our area sells used clothing and furniture.,9
flight-test,  v. [T] to test an airplane's performance in the air: The pilot flight-tested a new airplane at high speed.,9
flirtatious,/flrtes/  adj. related to behavior that invites romantic interest: She is flirtatious at parties. -adv. flirtatiously.,9
floppy disk,  or diskette n. a square piece of plastic used to store computer information: His computer has two openings for 3.5-inch floppy diskettes.,9
fluorescent,"/flrsnt, fl/  adj. bright and glowing: There is a fluorescent pink sign in the window that reads ""RESTAURANT."" -n. [U] fluorescence.",9
foam rubber,  n. [U] rubber filled with small pockets of air: There is foam rubber inside the chair to make it comfortable.,9
focal point,  n. 1 a point at which an object is in focus in a lens system 2 s.t. on which attention is focused: Democracy in that country is the focal point of political discussion.,9
folk singer,  n. a person who sings folk songs: The most common instrument of the folk   singers in the USA is the acoustic guitar. -n. folk song.,9
food stamps,"  n.pl. in USA, tickets provided by the government and used to buy food by people of low income: She pays for her food at the local supermarket with food stamps.",9
fool's gold,  n. [U] 1 a mineral that looks like gold 2 fig. s.t. that looks valuable but is not: The stock of that company turned out to be fool's gold and a total loss.,9
forbearance,"/frbrns/  n. [U] self-control, patience: He is a politician who is often attacked for his views, but he always acts with forbearance.",9
force field,  n. a field of energy: The spacecraft produces a force field that protects it against enemy attack.,9
forethought,"/frt/  n. [U] the ability to prepare for future events, (syn.) prescience: Although it was sunny in the morning, he had the forethought to take an umbrella.",9
forevermore,"/frvrmr, f/  adv.frml. always, for an unlimited time, (syn.) eternally: A stranger saved her life, and she is thankful to him forevermore.",9
forgiveness,"/frgvns/  n. [U] freeing from guilt or obligation, pardon: He told a lie but later asked his friend for forgiveness.",9
form letter,"  n. a general letter from a company or organization sent to many people, usu. to sell a product or ask for money: We receive form letters all the time from companies trying to sell their merchandise.",9
formfitting,/frmft/  adj. fitting close to the body: Those biking shorts are made of formfitting material.,9
formulation,"/frmylen/  n. [U] careful preparation, creation of s.t.: The formulation of a new environmental policy required months of study.",9
fornication,/frnken/  n.frml. [U] an act of sexual intercourse between two unmarried persons: Religious warnings against fornication are not often obeyed. -v. [I] fornicate /frnket/.,9
forthcoming,"/frkm, frkm/  adj.frml. 1 arriving in the future, due to be delivered: More information will be forthcoming shortly. 2 helpful, (syn.) cooperative: The neighbors were forthcoming in helping us settle in our new house. 3 usu. used in the negative willing to provide information: She was not forthcoming about the source of her sudden wealth.",9
fortunately,"/fortntli/  adv. luckily: Fortunately, I found my passport.",9
fossil fuel,"  n. fuel, such as coal and oil, produced by the change of ancient plant and animal life into carbon: Fossil fuels produce substantial air pollution.",9
founder (1),/fandr/  n. a creator of s.t.: The founder of that college was a wealthy  businessman.,9
founder (2),"/fandr/  v. [I] 1 to fill up with water and sink: The ship foundered in the violent storm. 2 fig. to fall apart, fail: Without popular support, the President's plan for health care reform foundered. 3 to trip or fall from great tiredness: The horse ran until it foundered.",9
four-footed,/frftd/  or four-legged /frlgd/ adj. describing animals with four feet: Horses and dogs are four-footed animals.,9
fragmentary,"/frgmntri/  adj. partial, incomplete: The witness could give only a fragmentary description of the accident.",9
frankfurter,"/frkfrtr, ftr/  n. a meat mixture usu. made with beef or pork in the shape of a tube; a hot dog: Hamburgers and frankfurters are two popular American foods.",9
free market,"  n.adj. an economic market, both domestic and international, that is allowed to compete freely without government restriction: <n.> Free markets allow the most efficient manufacturer to succeed.||We live in a <adj.> free market economy.",9
