word,definition,weight
expend,"/kspnd/  v. [T] to spend or use (resources such as money, time, energy, etc.): The company expends funds on purchases each week.||She expended a great deal of effort to learn French.",9
expert,"/ksprt/  n. a master at s.t., authority: She is an expert with computers.  adj. very knowledgeable or skilled, highly competent: He is an expert shot with a pistol. -adv. expertly; -n. [U] expertness.Thesaurus: expert n. an authority, specialist, whiz at s.t.  adj. highly trained, authoritative, professional. Ant. inexperienced. ",9
expire,"/kspar/  v. [I] -pired, -piring, -pires to cease to be valid, (syn.) to lapse: My driver's license expires in June.",9
export,"/ksprt/  v. [I;T] to ship from one country to another, market in foreign countries: Canada exports wheat and lumber in great quantities.  n. /ksprt/ [C;U] an act of exporting or the item that is exported: Wheat is a big export for Canada. -n. exporter.Thesaurus: export v. to sell s.t. abroad, ship or send s.t. overseas. Ant. to import.  n. a foreign sale, commodity shipped abroad | selling abroad or overseas. Ant. an import.",9
expose,"/kspoz/  v. [T] -posed, -posing, -poses 1 to make known, reveal: A politician ex-posed a plot to overthrow the government. 2 to leave unprotected: By swimming alone, he exposed himself to danger. 3 to bare, uncover: By taking off his shirt, he exposed the hair on his chest. 4 to allow light to reach (photographic film)",9
exposé,/kspoze/  n. a disclosure that makes public a scandal: The newspaper ran an exposé on corruption at City Hall.,9
extant,"/kstnt, kstnt/  adj. still existing, used of s.t. that is rare: The few extant copies of the Gutenberg Bible are in museums.",9
extend,"/kstnd/  v. 1 [T] to make longer in space or time: I extended the antenna on my radio to its full length.||We're extending our vacation from two to three weeks. 2 [I;T] to continue in space or time, reach: The roof extends a foot beyond the wall of the house.||The President's term extends until January. 3 frml. [T] to offer or give: extend an invitation (a helping hand, a word of advice, etc.) -adj. extended; extendible.Thesaurus: extend 1 to stretch s.t. out, lengthen (vacation, meeting, etc.). Ant. to shorten. 2 to continue beyond s.t. 3 to bestow, hold s.t. out to s.o. ",9
extent,"/kstnt/  n.sing. [U] an amount, degree: Inflation has slowed to a great (small, certain, etc.) extent.",9
extort,"/kstrt/  v. [T] to force payment (of money) by threatening s.o., (syn.) to coerce: Gang members extorted money from store owners by threatening to burn their stores. -n. [U] extortion; extortionist.",9
eyeful,/afl/  n.sing. a startling view: Two men had a fistfight right in front of us; we really had an eyeful.,9
eyelet,/alt/  n. a round opening usu. in clothing: He wears shoes with eyelets for the laces.,9
eyelid,/ald/  n. the folds of skin over the eyeballs: She carefully applied make-up to her eyelids.,9
fabric,"/fbrk/  n. 1 [C;U] cloth, material: The sofa is covered with a soft cotton fabric. 2 fig. [U] the composition, substance of s.t.: The fabric of our society has been torn by crime and a bad economy.Thesaurus: fabric 1 material, textile 2 framework, structure.",9
facade,"/fsd/  n. 1 the front or outer covering of a building: The facade of that building is made of wood. 2 a false appearance, (syn.) veneer: He puts on a facade of being a rich man, but he is not.",9
facial,/fel/  adj. related to the face: Her facial expression changed to happiness when  she heard the good news.  n. a treatment of the face's skin: She went to a beauty salon to have a facial.,9
facile,"/fsl/  adj. 1 done easily, (syn.) skillful: The dancer's facile movements were beautiful to watch. 2 smooth but untruthful: He has a facile tongue when he explains his mistakes.",9
facing,"/fes/  n. outside covering, (syn.) facade: The facing on that building is made of stone.",9
factor,"/fktr/  n. 1 a fact to be considered: The high cost of labor is an important factor in the price of steel. 2 a number by which a larger number can be divided: Two and four are factors of eight. v. [T] to consider, include in one's reasoning: We factored in all of the company's needs and decided to locate the office in Florida.Thesaurus: factor n. 1 an issue in, cause of.  v. to take into account. Ant. to ignore.",9
faggot,/fgt/  n. pej.slang a male homosexual,9
fairly,"/frli/  adv. 1 justly, (syn.) impartially: The boss acts fairly toward all her employees. 2 moderately, not extremely: He should arrive here fairly soon. See: kind of, USAGE NOTE.",9
falcon,"/flkn, fl/  n. a bird that can be trained to hunt small animals: He spent the summer training the falcon. -n. [C] falconer; [U] falconry /flknri, fl/.",9
fallen,/fln/  past part. of fall,9
fallow,"/flo/  adj. 1 referring to farmland that is plowed but not planted with crops: to lie fallow: The farmer lets some of his land lie fallow each year. 2 fig. unproductive, (syn.) dormant: The new product design is just lying fallow until there is money to produce it.",9
falsie,/flsi/  n.slang a padded bra: She wears falsies to improve her figure.,9
falter,"/fltr/  v. [I] 1 to walk, speak, or move in an unsteady way: The old man started to falter as he climbed the steps. 2 to become weak, decline: The economy faltered last year but has now started to improve. -adj. faltering.",9
family,"/fmli, fmli/  n. -lies 1 one's closest relatives, usu. parents, children, brothers, and sisters: His family consists of his mother, a sister in Florida, and himself. 2 a group of people related by blood or marriage: Most of my family lives on the West Coast, but I have some cousins in Chicago. 3 a group of related plants or animals: A wolf is a member of the dog family. 4 a group of similar things: That company produces a family of household  products.Thesaurus: family 1 and 2 one's relatives, relations, kin 4 a set, range, host.",9
famine,/fmn/  n. [C;U] a serious lack of food: Famine is sometimes caused by a long period without rainfall.,9
famous,"/fems/  adj. 1 very well-known, renowned: She is a famous Hollywood actress. 2 well-known in a bad way, notorious: Her husband is famous for his bad manners. -adv. famously. See: infamous, USAGE NOTE.Thesaurus: famous 1 famed, prominent, recognized. Ant. unknown. 2 legendary.",9
fasten,"/fsn/  v. [T] 1 to attach,  affix: He fastened pictures on the wall with hooks. 2 to close (button, tie, etc.): She fastened the buttons on her blouse. 3 fig. to direct one's eyes or attention to: The student fastened his attention on the teacher. -n. fastener.Thesaurus: fasten 1 to put, secure 2 to do up (zip, button, snap). Ant. to undo. 3 to focus, direct.",9
father,"/fr/  n. 1 one's male parent: His father lived to be 90 years old. 2 Father: a. God: Oh Father, please listen to my prayer. b. the form of address for a Catholic or Anglican priest: Father Tomkins conducted the service. 3 a person who starts s.t. new, (syns.) originator, founder: He was the father of modern  medicine.  v. [T] 1 to cause a woman to become pregnant and give birth to a child: He fathered two children. 2 to start s.t. new, (syns.) to originate, found: The leaders fathered a new nation. -n. [U] fatherhood /frhd/.",9
fathom,"/fm/  n. a measurement of six feet of water depth: A sailor measured the water depth at five fathoms.  v. [T] to understand after deep thought, (syn.) to comprehend: I cannot fathom why he would leave such a good job. See:  unfathomable.",9
fatten,"/ftn/  v. [I;T] 1 to make fat, esp. farm animals used for food: The farmer started to fatten the turkey in preparation for the Thanksgiving Day meal. 2 to grow fat: That baby has really started to fatten up.",9
faucet,"/fst/  n. a device through which the flow of water or other liquids is controlled, (syns.) a tap, spigot: The plumber said that I needed to buy a new faucet.",9
faulty,"/flti/  adj. -ier, -iest 1 not working properly, defective: The fire was caused by faulty electrical wiring. 2 incorrect, flawed: Faulty thinking on his part caused the mistake.Thesaurus: faulty 1 damaged, broken down, defective. Ant. fine. 2 wrong, erroneous. Ant. correct. ",9
fecund,"/fiknd, f/  adj.frml. productive, (syn.) fertile: The soil in this area is fecund. -n. [U] fecundity /fkndti/.",9
feeble,"/fibl/  adj. weak, without power or energy: The elderly lady has become feeble and unable to care for herself.||His feeble attempts at solving the problem are worthless. -adv. feebly.",9
feeder,"/fidr/  n. 1 a device that supplies food: We have a bird feeder in our backyard. 2 a device used to feed material into a machine: The feeder on the printer isn't working properly.  adj. a local transportation service (airline, railroad, etc.) that leads into a national one: The feeder airlines in Texas connect to the major airlines in Dallas-Fort Worth.",9
feeler,"/filr/  n. 1 fig. a suggestion, polite question to determine s.o.'s interest: My friend is sending out feelers to see if other companies have a job opening for him. 2 lit. a long, hair-like part of some animals used for feeling: Insects have feelers on their heads.",9
feisty,"/fasti/  adj. -ier, -iest full of energy, tending to argue: She's a feisty child who isn't afraid of anyone.",9
feline,"/filan/  adj. related to cats: The feline world includes lions, tigers, panthers, jaguars, and house cats.",9
fellow,"/flo/  n. 1 infrml. a man or boy: Charles is a friendly fellow. 2 frml. (at a university) a person who receives an award of money and a position for advanced study: She is a fellow at Yale University.  adj. referring to people with whom one has something in common: He lunches with some of his fellow workers (students, scientists, etc.) each day.",9
felony,"/flni/  n. -nies adj. a major crime, such as murder or rape: He was sentenced to jail for committing two <n.> felonies (or) sentenced on two <adj.> felony counts. -adj. felonious /flonis/.",9
female,"/fimel/  adj.n. a human or animal of the sex that can produce young: Male and <adj.> female students live in separate housing.||In the past, <n.> females were not permitted to join that club.Usage Note: Many people avoid the use of female as a noun for a person and use woman  instead.",9
fender,/fndr/  n. the outer covering above the tire of a car: The right front fender on my car needs to be repaired.,9
fennel,/fnl/  n. [U] a tall plant with feathery green leaves whose seeds can be used as a seasoning: The cook flavored the soup with some fennel.,9
ferret,"/frt/  n. a small, dark brown, furry animal that can be kept as a pet and used to hunt rats and rabbits: I had a pet ferret when I was a child.  v. to ferret out: to search and find s.o. or s.t., (syns.) to uncover, reveal: The detective ferreted out the truth  by questioning many  people.",9
fervid,"/frvd/  adj.frml. having intense beliefs or feelings, (syn.) impassioned: The political leader gave a fervid speech calling for the government to end the war. -adv. fervidly; -n. fervor /frvr/.",9
fester,"/fstr/  v. [I] 1 (of a wound) to become irritated, infected: The soldier's wound festered in the jungle heat. 2 (of bad feelings) to become worse over time: The people's anger toward the dictatorship festered for many years. -adj. festering.",9
fetish,"/ft/  n. -ishes 1 an object believed to have magical power, (syn.) a talisman: The tri-bal leader wore a rabbit's foot around his neck as a fetish. 2 s.t. to which one devotes an excessive amount of care and attention: She has a fetish about neatness and cleans her apartment every day. 3 to make a fetish of: to devote an excessive amount of care and attention to s.t.: He makes a fetish of always being on time to meetings.",9
fetter,/ftr/  n. a chain put on the ankle of a prisoner: The ship's captain put the prisoner in fetters.  v. [T] 1 to chain 2 fig. to restrict s.o.'s freedom of action: He felt fettered by his having to care for a family.,9
feudal,/fyudl/  adj. related to the feudal era or system: The feudal lords of Europe had to serve their king in times of war.,9
fiancé,"/finse, finse/  n. a woman's future husband: Her fiancé is Brazilian.",9
fiasco,/fisko/  n. -cos or -coes a complete and usu. embarrassing failure: Her attempt to run for Senator was a fiasco.,9
fibula,/fbyl/  n. -lae /li/ or -las the smaller of two bones in the lower leg: A skier broke the fibula in her right leg.,9
fickle,"/fkl/  adj. changeable, (syn.) flighty: She is young and fickle, liking one boy this week and a different one next week.",9
fiddle,"/fdl/  n. 1 a violin used for folk or popular music: My friend plays the fiddle in a country band. 2 to play second fiddle: to be the less important person in a situation or activity: She was tired of always playing second fiddle to her talented older sister.  v. [I] -dled, -dling, -dles 1 to play the fiddle: She fiddles in that band. 2 to change s.t. in order to deceive: Some investors fiddled with the price of the stock to make money. 3 to move s.t. around a little with one's fingers, (syn.) to tinker: He fiddled with the wires and got the radio to work again. 4 to waste time on useless activities: He fiddled around with going to college, and then dropped that to become a mechanic.",9
fidget,"/fdt/  v. [I] to move one's body, esp. the hands, in a nervous fashion: He fidgeted by tapping his desk with his fingers.",9
fierce,"/frs/  adj. fiercer, fiercest 1 cruelly violent, (syn.) ferocious: Fierce animals, such as the lion and bear, are very frightening when they attack. 2 powerful, intense: A fierce storm struck the coastline.||The government ran into fierce opposition to its proposal. -adv. fiercely; -n. [U] fierceness.",9
fiesta,"/fist/  n. a public celebration frequently of a religious nature in Latin countries, with food, music, and dancing: During the fiesta, there was dancing in the street every day.",9
figure,"/fgyr/  n. 1 a number, sum: The figure for that project is a million dollars. 2 a person's shape: That actor has a good figure. 3 the form of a person: In the moonlight, we could see two figures in the distance. 4 an important person: Martin Luther King, Jr. is a famous historical figure. 5 a drawing in a book: The figure on page 63 shows how a car engine works.  v. -ured, -uring, -ures 1 [T] to believe, predict: I figure that the seller wants a better price than my first offer. 2 [I] to be a part of: He figures largely in her dreams for the future. 3 That figures!: to be expected, logical: That figures! He's always late. 4 phrasal v. [I] to figure in: to add in, include: I figured in an extra 5% in the budget for possible additional costs. 5 phrasal v. [T] to figure on: to plan, expect: You can figure on spending $800 for the plane fare. 6 phrasal v. infrml. [T] to figure out: to solve, understand: The student figured out the solution to the math problem.Thesaurus: figure n. 1 an amount, cost 2 a body, build  3 an outline, shape 4 personality, character 5 an illustration. v. 1 to estimate, reckon 2 to play a part in.",9
filial,/flil/  adj.frml. relating to relationships of children to parents: Their eldest son has a filial responsibility to care for his parents.,9
filler,/flr/  n. material or food added to s.t. to increase the amount: The cook added bread to the meatballs as filler.,9
filter,/fltr/  n. a device used to trap unwanted matter as liquids and gases pass through it: I use a filter in my coffee machine. v. 1 [T] to pass through a filter: We filter our drinking water. 2 [I] to move gradually: The audience slowly filtered into the concert hall. 3 phrasal v. [T] to filter out: to remove through a filter: The fisherman filtered out the small fish with the net. -adj. filterable.,9
filthy,"/fli/  adj. -ier, -iest 1 covered with filth, disgustingly dirty: The beggar's clothes are filthy. 2 fig. offensive, usu. in a sexual way: That store sells filthy magazines. 3 fig. immoral, indecent: People do filthy things in that place. 4 filthy rich: very rich: Her family is filthy rich. -n. [U] filthiness.Thesaurus: filthy 1 very soiled, grubby, muddy. Ant. clean. 2 obscene, pornographic 3 depraved.",9
finale,"/fnli, n/  n. the last part of a musical piece, performance, or public event: The orchestra played some marching music as the grand finale.",9
finder,/fandr/  n. a device used to determine position: The military uses a range finder to determine the distance of a target from a weapon.,9
finely,/fanli/  adv. 1 well and delicately: The plates were finely painted. 2 in small pieces: Chop the nuts finely.,9
finery,"/fanri/  n.frml. [U] elegant, expensive clothes: Men and women dressed in their finery for the concert.",9
finger,"/fgr/  n. 1 one of the movable parts of the hand, (syn.) digit: A hand has four fingers and a thumb (or) five fingers. 2 infrml. a finger in the pie: to be involved, have influence: The sales manager is in charge of the project, but his boss has his finger in the pie. 3 to give s.o. the finger: (a vulgar act) to show a strong dislike for s.o. by displaying the middle finger: When he passed the car in front of him, the driver gave him the finger. 4 to keep one's fingers crossed: to wish strongly for s.t.: I hope it doesn't rain tomorrow; let's keep our fingers crossed. 5 to not lift a finger: to make no effort to help: She made all the preparations for the party; her husband didn't lift a finger. 6 to put one's finger on s.t.: to identify, say exactly what s.t. is: There's something strange about that man, but I can't put my finger on it. 7 to slip through one's fingers: to miss or lose an opportunity: She had a chance to get a promotion, but she let it slip through her  fingers.  v.  [T] 1 to touch or rub with the fingers: The buyer fingered the cloth to check the quality. 2 fig. to choose: The president of the company fingered his assistant to run the new project.",9
finish,"/fn/  v. -ishes 1 [I;T] to complete, accomplish: I finished my assignment in three hours. 2 [T] to coat the surface of s.t.: The carpenter finished the table with furniture oil.  n. -ishes 1 the end, termination of an activity or event: We were present at the finish of the race. 2 a covering or surface: That table has a smooth and shiny finish.Thesaurus: finish v. 1 to do, end, conclude. Ants. to begin, start.",9
finite,"/fanat/  adj. limited in number (quantity, availability), countable: The company has finite resources that must be divided among a limited number of projects.",9
fiscal,"/fskl/  adj. 1 related to taxation and spending of government money: The country's fiscal policy is to lower taxes and increase spending in order to stimulate the economy. 2 fiscal year: related to a 12-month period of business activity: Our company's fiscal year is the calendar year, January 1 to December 31. -adv. fiscally.",9
fitful,"/ftfl/  adj. irregular, disturbed: I slept badly; I had a fitful night. -adv. fitfully.",9
fixate,"/fkset/  v. -ated, -ating, -ates 1 [I;T] to focus one's attention intensely on s.t.: As she looked at jewelry in the window, she fixated on a beautiful ring. 2 [T] to spend an excessive amount of time thinking about s.o. or s.t., (syn.) to obsess: The young girl fixated on the handsome movie star as the man of her dreams.",9
fizzle,"/fzl/  v. [I] -zled, -zling, -zles 1 to fizz 2 fig. to fail in a disappointing way, (syn.) to peter out: Her interest in going back to college fizzled.||The new movie fizzled after it received bad reviews.",9
flabby,"/flbi/  adj. -bier, -biest having loose, fatty flesh: He is flabby from eating too much chocolate.",9
flagon,/flgn/  n. 1 a large bottle for wine or other liquids: People bought wine by the flagon and filled smaller bottles from it. 2 a serving container with handle and lid: The host poured wine from a flagon.,9
flambé,/flmbe/  adj. referring to main dishes and desserts that are set on fire briefly before serving: My favorite flambé dish is crepes suzettes.,9
flange,/flnd/  n. an extended edge on various construction materials: The flange on the metal wheel kept it on the track.,9
flashy,"/fli/  adj. -ier, -iest showy, (syn.) ostentatious: He wears flashy clothes and drives an expensive sports car.",9
flaunt,/flnt/  v. [T] to display in a showy way: She flaunts her wealth by driving big cars and wearing expensive jewelry.,9
flavor,"/flevr/  n. 1 a specific taste: That steak has an excellent flavor. 2 fig. a quality, impression: The furniture and artwork give that room the flavor of Spain.  v. [T] to add a specific taste to s.t.: She flavored the sauce with salt, pepper, and garlic.Thesaurus: flavor n. 2 a feel, character | essence.  v. to season.",9
flawed,"/fld/  adj. 1 faulty, (syn.) defective: He presented a flawed argument. 2 imperfect, (syn.) blemished: The decoration on those dinner plates is flawed.",9
flaxen,"/flksn/  adj. 1 woven from the flax plant 2 light yellow, blond: The poet spoke of women with flaxen hair.",9
fleece,"/flis/  n. [U] the coat of wool of an animal, such as a sheep: The coat's lining was made of fleece.  v. [T] fleeced, fleecing, fleeces 1 to cut the woolly coat from an animal 2 fig. to rob or cheat s.o., (syn.) to swindle: A clever thief fleeced an old man out of his savings.",9
fleshy,"/fli/  adj. -ier, -iest 1 related to flesh: A bullet entered the fleshy part of his leg. 2 having a lot of flesh, fat: He is a tall, fleshy man who eats a lot and never exercises.",9
flight,"/flat/  n. 1 [C;U] the act of traveling through the air: The flight of birds seems very elegant. 2 [C] a trip by air: Our flight from Chicago to Seattle was pleasant. 3 [C;U]  escape, (syn.) exodus: The television news  program showed the flight of families from  the war. 4 [C] a set of stairs, (syn.) a staircase: The women's dress department is up one  flight. 5 in flight:  a. to run away, esp. to escape punishment: The escaped prisoner is  in flight from the law. b. to be in the air: We arrived late at the airport; our plane was  already in flight. 6 to take flight:  a. to fly: Birds take flight in the morning to look for food. b. fig. to go far beyond the ordinary: Poets can make one's spirit (imagination, thoughts, etc.) take flight.",9
flimsy,"/flmzi/  adj. -sier, -siest 1 poorly made, thin: The jacket is made of flimsy cloth. 2 not strong, (syns.) unstable, rickety: That house was constructed with flimsy materials. 3 fig. weak, (syn.) feeble: Erika gave a flimsy excuse for being late. -n. [U] flimsiness.",9
flinch,"/flnt/  v. [I] flinches to move back suddenly without thinking, such as from a threat of being hit: The boy flinched when the ball flew by his face.  n. a sudden backward movement: He reacted with a flinch.",9
flirty,"/flrti/  adj. -ier, -iest var. of flirtatious.",9
floozy,"/fluzi/  n.infrml. -zies a woman with loose morals, esp. one who is a prostitute: She dresses like a floozy.",9
floppy,"/flpi/  adj. -pier, -piest 1 loose and usu. oversized: She wears floppy hats, and her dog has big, floppy ears. 2 easily bent, very flexible: We used to use floppy disks in our computer.  n. -pies a computer diskette. See: floppy disk.",9
floral,/flrl/  adj. related to flowers: The restaurant has two beautiful floral arrangements in the dining room.,9
florid,"/flrd, flr/  adj. 1 having a reddish color: He has a florid complexion from  working outdoors in the cold. 2 fig. very or too detailed, (syn.) flowery: His novel is filled with florid descriptions of the Amazon rain forest. -adv. floridly.",9
flower,"/flar/  n. 1 the colorful part of a plant or the plant itself: We planted flowers roses and tulips in the garden. 2 frml. in the flower of youth: young and attractive: The photograph, taken on their wedding day, showed them in the flower of youth.  v. [I] 1 to produce flowers: The plant flowered overnight. 2 to fully develop: At the Academy of Art my son flowered as a painter.Thesaurus: flower n. 1 a bloom, blossom. v. 1 to blossom, bloom, bud 2 to flourish, blossom. ",9
fluent,/flunt/  adj. able to easily speak or write a language: She speaks fluent Japanese. -adv. fluently.,9
fluffy,"/flfi/  adj. -ier, -iest soft and airy: The pillows are fluffy.||The new snow is fluffy. ",9
flunky,"/flki/  n. -kies a person who performs tasks for another person, (syns.) factotum, gofer: The politician arrived at the meeting with several flunkies.",9
flurry,"/flri, flri/  n. -ries 1 a rush of activity: A flurry of buying took place in the stock market today. 2 a strong rush of wind 3 a light snowfall: A snow flurry left a thin layer of snow on the ground.  v. [I;T] -ried, -rying, -ries to briefly intensify: The wind flurried and then died down.",9
flying,/fla/  n. [U] guiding an aircraft or being a passenger on one: He likes flying as a hobby.||She has a fear of flying and prefers to take trains.  adj. 1 moving through the air: She took a flying jump and landed on top of the wall. 2 with flying colors: very successfully: She passed her exams with flying colors.,9
fodder,/fdr/  n. [U] food for farm animals: The farmer grows corn as fodder for his cattle.,9
foible,"/fbl/  n. a minor weak point in a person's character, (syn.) shortcoming: One of her foibles is being disorganized, but she's very  intelligent.",9
folder,"/foldr/  n. a container for documents, made of a folded piece of heavy paper: The folder contained information on the company's investments.",9
folksy,"/foksi/  adj. -sier, -siest friendly, informal: That restaurant has a folksy atmosphere; the people are warm and friendly.",9
follow,"/flo/  v. 1 [I;T] to go after s.o. or s.t., to chase: A dog followed its owner down the street. 2 [T] to go along a path, road, trail, etc.: We followed the dirt road until we reached the lake. 3 [I;T] to happen after another event: Rain followed the dark clouds and lightning. 4 [I;T] to replace (or come after) s.o. or s.t.: A younger professor followed the department chairperson in that position. 5 fig. [I;T] to understand: I follow what you are saying. 6 [T] to obey, cooperate with: Most members of the political party followed the orders of their leader. 7 [T] to pay attention to: She follows the news closely. 8 as follows: to introduce a particular order of actions or list of items: Her qualifications are as follows; an excellent education, previous experience in the field, and an excellent performance record. 9 so it follows that: it is logical that, (syns.) hence, therefore: The company has no cash, so it follows that it must borrow money or go out of business. 10 to follow in s.o.'s footsteps or tracks: to do the same as the person before you: She followed in her mother's footsteps and became a musician. 11 to follow one's intuition: to act on feeling, rather than according to facts and reason: He wasn't sure what to do, so he decided to follow his intuition. 12 to follow one's nose: to go in the direction in which you are pointed: The bookstore is located straight ahead, so just follow your nose. 13 to follow suit: to do the same as another person: He asked for a raise, and soon other employees followed suit. 14 to follow the crowd: to do the same as everyone else: She has an unusual style of dressing; she doesn't follow the crowd. 15 phrasal v. sep. to follow s.t. through:  a. [I] (as in golf, tennis, and baseball) to continue an arm movement after a ball is hit: She has a good golf swing; she follows through nicely. b. fig. [I;T] to complete a task once it is begun: He always follows through on projects he begins.||He follows them through. 16 phrasal v. sep. [I;T] to follow s.t. up: to take additional steps to further a previous action: You start with sales visits, and then you should follow up with telephone calls.||You should follow them up.Thesaurus: follow 1 to pursue, trail, tag along after. Ant. to precede. 2 to walk along 3 to come afters.t. | succeed 4 to take the place of, succeed 5 to know, comprehend 6 to heed, abide by |support 7 to keep up with s.t.",9
foment,"/fomnt, fomnt/  v.frml. [T] to cause trouble (unrest, unhappiness, etc.), (syns.) to stir up, agitate: The political leader fomented rebellion against the government.",9
fondle,"/fndl/  v. [T] -led, -ling, -les to touch tenderly, gently: The mother fondled her baby in her arms.",9
fondly,"/fndli/  adv. 1 in a friendly, loving way: He fondly placed his children's photograph on his desk. 2 in a hopeful way, sometimes without good reason: I fondly hoped that my brother would lend me his new car.",9
fondue,/fndu/  n. [C;U] cheese or chocolate melted in a heated pot: We dipped pieces of bread in the cheese fondue.,9
forage,"/frd, fr/  v. [I] -aged, -aging, -ages (esp. of animals) to search for food: The deer foraged for food beneath the snow.",9
forbid,"/frbd, fr/  v. [T] -bade /bd,  bed/ -bidden /bdn/, -bidding, -bids to not permit, prohibit: The law forbids selling alcohol to anyone under the age of twenty-one.Thesaurus: forbid to bar, ban, outlaw | stop. Ants. to allow, permit.",9
forced,"/frst/  adj. 1 unconvincing, (syn.) artificial: His arguments sound forced. 2 s.t. done out of necessity: The plane had to make a forced landing because of the storm.",9
forego,/frgo/  v. [T] See: forgo.,9
forest,"/frst, fr/  n. [C;U] 1 a large area with many trees: In some national parks, the forest continues for miles and miles. 2 to not see the forest for the trees: to see only details and not understand their larger meaning: The owner of the company couldn't see the forest for the trees; he was so busy dealing with the daily problems of running the factory that he didn't realize that the business was headed towards failure.  v. [T] to plant trees, cover with trees: Workers forested the land to improve the soil.Thesaurus: forest n. 1 woods, wooded area, woodland | jungle.",9
forger,"/frdr/  n. a person who fakes s.t., such as money, a signature, or piece of art: The $100 bills were made by a forger.",9
forget,"/frgt/  v. -got /gt/, -gotten /gtn/, -getting, -gets 1 [I;T] to not remember, drop from memory without intending to: I've forgotten how to play the piano.||I forgot my keys (my purse, a ten o'clock appointment, etc.)! 2 [I;T] to stop thinking about s.t.: You should forget about going to Europe on vacation; it costs too much. 3 to forget oneself: to lose one's self-control: He generally follows a strict diet, but forgets himself when he goes out to eat.Thesaurus: forget 1 to not recall how to | fail to remember (s.t. or s.o.) 2 to disregard (anidea) | overlook.",9
forked,"/frkt/  adj. divided into two parts at  a certain point, (syn.) branched: The trunk of that tree is forked near its base.",9
formal,"/frml/  adj. 1 according to rules, laws, customs, etc.: I received a formal invitation to the wedding today. 2 very or too proper: He's a difficult person to get to know because he's always so formal. 3 official: A formal meeting between the President and the Prime Minister will take place today. 4 elegant, typical of official occasions: They wore formal clothes to the dinner party. 5 (of written or spoken language) used in serious writing, such as literature, or in official situations rather than in common speech: Formal words in this dictionary are marked ""frml.""  n. a dance where one wears elegant clothes: Many high school students go to a formal at the end of the school year. -adv. formally.Thesaurus: formal adj. 1 official, proper 2 reserved, dignified | stiff 3 ceremonial 4 black-tie andevening gown, dressed-up. Ants. informal, casual.",9
format,"/frmt/  n. 1 the visual style of a publication: That magazine's new format makes it easier to read. 2 any general arrangement of s.t.: The format of the lesson was a short lecture followed by a discussion.  v. [T] -matted, -matting, -mats to design or arrange s.t.: The designer formatted the pages of a magazine.",9
former,"/frmr/  adj. 1 previous, past: He is a former employee of this company. 2 referring to the first thing or person named in a pair n. the first thing or person named in a pair: We eat lots of fish and chicken, but we prefer the former (meaning ""the fish""). See: latter.",9
fossil,/fsl/  n. 1 the remains of ancient animal or plant life preserved in rock: We know about dinosaurs from the fossils that they left behind. 2 fig.pej. an old person with oldfashioned ideas: He's the fossil in the English  department that nobody listens to; he hasn't had a new idea since 1963.,9
foster,"/fstr, fs/  v. [T] to help to develop, (syns.) to encourage, nurture: Her trainer fostered her career as a champion skater.  adj. related to a system in which adults receive money from the government to take care of children who are not their own: That woman cares for three foster children.",9
fought,/ft/  v. past tense & past part. of fight,9
fourth,/fr/  adj.n. the ordinal number 4th: She is the <adj.> fourth child in the family (or) she is the <n.> fourth.,9
fracas,"/freks, fr/  n. -cases a noisy fight, (syn.) commotion: Two men started a fracas in a barroom.",9
freeze,"/friz/  v. froze /froz/, frozen /frozn/, freezing, freezes 1 [I;T] to change into a solid state due to low temperature: The water in the pond freezes in winter. 2 [I;T] to have the temperature drop below the freezing point: It's going to freeze tonight. 3 [I;T] to preserve food by keeping it very cold: We froze the soup we made yesterday. 4 [I] to stop and stand completely still: A man pointed a gun at me and told me, ""Freeze or I'll shoot!"" 5 [T] to stop the movement of s.t.: The Senator wants to freeze government spending.||The bank froze my account for two days, so I couldn't use it. 6 phrasal v. sep. [I;T] to freeze s.o. or s.t. out: to prevent from participating, (syn.) to exclude: He froze out his competition by lowering his prices.||He froze them out. 7 phrasal v. [I;T] to freeze over: to solidify into ice: The surface of the pond froze over last night. 8 phrasal v. [I] to freeze up:  a. to be unable to move or function because of ice: We had no water last night because the pipes froze up. b. to be unable to perform because of nervousness: As soon as she saw the large audience, she froze up and couldn't make her speech.  n. 1 a condition of freezing by low temperature: The freeze last night destroyed the farmer's tomatoes. 2 an action that stops movement: The company put a freeze on salaries; nobody is going to get a raise.Thesaurus: freeze v. 1 and 2 to ice over, ice up, freeze up. Ant. to thaw.",9
frenzy,"/frnzi/  n. -zies [C;U] 1 a state of panic, causing a wild display of emotion, (syn.) hysteria: When she learned of her son's death, she went into a frenzy, tearing at her hair and screaming. 2 very great excitement: When the singer finally appeared on stage, the crowd was in a frenzy.",9
fresco,/frsko/  n. -coes or -cos a wall painting: The frescoes in these churches are  magnificent.,9
Friday,"/frade, di/  n. 1 the sixth day of the week between Thursday and Saturday in the weekly calendar 2 Thank God it's Friday!: An expression that people who are tired of working use to express relief that the weekend is near.",9
fridge,/frd/  n.infrml.short for refrigerator: I put the milk and meat in the fridge.,9
